timesteps,average_episode_return,std
0.000000000000000000e+00,0.000000000000000000e+00,7.460377922603584011e+01
5.500000000000000000e+03,2.469444022508987473e+02,1.055356956030020825e+02
1.100000000000000000e+04,7.516807043324533879e+02,9.320032760193846855e+01
1.650000000000000000e+04,5.450211689729768523e+02,1.198817484352890403e+02
2.200000000000000000e+04,7.573498855601440027e+02,7.848553535101352452e+01
2.750000000000000000e+04,8.965763062255696241e+02,1.933891452324559168e+02
3.300000000000000000e+04,8.112356268451726464e+02,3.644285278041725178e+02
3.850000000000000000e+04,8.126319253519222912e+02,3.587157610175174227e+02
4.400000000000000000e+04,1.017990118214664676e+03,3.426297735561382183e+02
4.950000000000000000e+04,8.832389301712756833e+02,4.263931005528100968e+02
5.500000000000000000e+04,1.041786414883349153e+03,3.234736239285785473e+02
6.050000000000000000e+04,1.254424505206781305e+03,2.376572380606587558e+02
6.600000000000000000e+04,1.330397849131164094e+03,4.766333731618415754e+02
7.150000000000000000e+04,1.210930481701128429e+03,5.605989797783349715e+00
7.700000000000000000e+04,1.349923026631236553e+03,5.157732949736755224e+00
8.250000000000000000e+04,1.380402732629172078e+03,6.367588525715568437e+00
8.800000000000000000e+04,1.376900320427005227e+03,7.165043642922007017e+00
9.350000000000000000e+04,1.311450361554321262e+03,6.309697937091335085e+00
9.900000000000000000e+04,1.257432398565030326e+03,1.254841841650998617e+02
1.045000000000000000e+05,1.224385585217731432e+03,1.260375429318263798e+02
1.100000000000000000e+05,0.000000000000000000e+00,7.622203527160706926e+01
1.155000000000000000e+05,3.732791783833362729e+02,8.061957819420706528e+01
1.210000000000000000e+05,5.632306441644143433e+02,1.357252958299233683e+02
1.265000000000000000e+05,7.737245534159101226e+02,1.566676807852337276e+02
1.320000000000000000e+05,1.022412450877342280e+03,1.066931486578859136e+02
1.375000000000000000e+05,1.165174665710345835e+03,1.232306911472949338e+02
1.430000000000000000e+05,1.168476523364833611e+03,1.182963770070414427e+02
1.485000000000000000e+05,1.147355268381263841e+03,1.114486421709263624e+02
1.540000000000000000e+05,1.400487930050245041e+03,1.133432450099170694e+02
1.595000000000000000e+05,1.331458169916582392e+03,1.774546567778220378e+02
1.650000000000000000e+05,1.262765315794023309e+03,1.506146967612571075e+02
1.705000000000000000e+05,1.582622980697160074e+03,1.503411868902722119e+02
1.760000000000000000e+05,1.661024548158011839e+03,9.529967996879213388e+01
1.815000000000000000e+05,1.528008058910951831e+03,1.323361725516134584e+02
1.870000000000000000e+05,1.505636507292822444e+03,1.134901000657341825e+02
1.925000000000000000e+05,1.510560035918804715e+03,6.325992335388751542e+01
1.980000000000000000e+05,1.498445298521801305e+03,7.777357495189404801e+01
2.035000000000000000e+05,1.494062855947809112e+03,1.331873733487633444e+02
2.090000000000000000e+05,1.462702856625536469e+03,1.231838227320486396e+02
2.145000000000000000e+05,1.466640760649685262e+03,8.139794754850923653e+01
2.200000000000000000e+05,0.000000000000000000e+00,7.895005221521961403e+01
2.255000000000000000e+05,3.470842733370183169e+02,5.554473702242850663e+01
2.310000000000000000e+05,6.618409552583020741e+02,1.092432538675054872e+02
2.365000000000000000e+05,9.296876982837735568e+02,7.971159493619255443e+01
2.420000000000000000e+05,9.615873508559232050e+02,1.610310068282913676e+02
2.475000000000000000e+05,1.273031560469248234e+03,1.032113045759330845e+02
2.530000000000000000e+05,1.230204110267222859e+03,1.638976321036381592e+02
2.585000000000000000e+05,1.318618994456555129e+03,1.198929581057942784e+02
2.640000000000000000e+05,1.539202745079219085e+03,7.115882742613402456e+01
2.695000000000000000e+05,1.375160081592280903e+03,8.863173273198995616e+01
2.750000000000000000e+05,1.586279822692673179e+03,1.085881141567905814e+02
2.805000000000000000e+05,1.434334453695461661e+03,1.111708647853513128e+02
2.860000000000000000e+05,1.612499975717182224e+03,9.996866969402063319e+01
2.915000000000000000e+05,1.752320761391140422e+03,7.367757040481593833e+01
2.970000000000000000e+05,1.788911802898705218e+03,1.088688430349891831e+02
3.025000000000000000e+05,1.609628890144705338e+03,1.005665771004152873e+02
3.080000000000000000e+05,1.626776681058747727e+03,1.178445206192174197e+02
3.135000000000000000e+05,1.900373842762502591e+03,1.527052652973539466e+02
3.190000000000000000e+05,1.792474511044316614e+03,1.560470279084865695e+02
3.245000000000000000e+05,1.899967145667324530e+03,1.046077087487774122e+02
3.300000000000000000e+05,0.000000000000000000e+00,4.892572601312261327e+01
3.355000000000000000e+05,4.628596648656708226e+02,1.082327260134090494e+02
3.410000000000000000e+05,6.052921541666962639e+02,1.014267013008717839e+02
3.465000000000000000e+05,6.380555597845730063e+02,1.316224336380591922e+02
3.520000000000000000e+05,9.212398333258893217e+02,1.348992064741254069e+02
3.575000000000000000e+05,1.178156811017383461e+03,1.302916802441200161e+02
3.630000000000000000e+05,1.176418475750503148e+03,1.265545195177394930e+02
3.685000000000000000e+05,1.059352009043681164e+03,1.309101808720525071e+02
3.740000000000000000e+05,1.065562073852606545e+03,2.355504757830268829e+02
3.795000000000000000e+05,1.378034325957459259e+03,1.320018272180986401e+02
3.850000000000000000e+05,1.248391467241740656e+03,1.836807535408213994e+02
3.905000000000000000e+05,1.209592987616993014e+03,1.371005799368333271e+02
3.960000000000000000e+05,1.244750847429504574e+03,5.385446077603779713e+01
4.015000000000000000e+05,1.220466749460265191e+03,1.636401733134049437e+02
4.070000000000000000e+05,1.141592568223053149e+03,1.037296296083962517e+02
4.125000000000000000e+05,1.257053561550451832e+03,9.935899529425013554e+01
4.180000000000000000e+05,1.295723365540116902e+03,1.181817477374476368e+02
4.235000000000000000e+05,1.104748168336377603e+03,1.273358003716378875e+02
4.290000000000000000e+05,1.344959404347659529e+03,1.218147651827499232e+02
4.345000000000000000e+05,1.138572154211206225e+03,1.729878098889847422e+02
4.400000000000000000e+05,0.000000000000000000e+00,7.091784971980834484e+01
4.455000000000000000e+05,4.237645852718569017e+02,5.474512944663767655e+01
4.510000000000000000e+05,7.005688640619545140e+02,1.142389836828913161e+02
4.565000000000000000e+05,9.805830084605328238e+02,1.769165564197100196e+02
4.620000000000000000e+05,8.273388489179544649e+02,1.333423439091826026e+02
4.675000000000000000e+05,9.395959756130530423e+02,1.417439137309010277e+02
4.730000000000000000e+05,1.089512110588654878e+03,1.953414477709148400e+02
4.785000000000000000e+05,1.276050514496272399e+03,1.465394828909579417e+02
4.840000000000000000e+05,1.448988428399754184e+03,9.125147379701708417e+01
4.895000000000000000e+05,1.342537059586138412e+03,7.474349903674318796e+01
4.950000000000000000e+05,1.394099917360801783e+03,1.684506690450927806e+02
5.005000000000000000e+05,1.486164695962384258e+03,1.055938162079175271e+02
5.060000000000000000e+05,1.502572783800093703e+03,1.054478054282711099e+02
5.115000000000000000e+05,1.805458727772928341e+03,9.651672743446439995e+01
5.170000000000000000e+05,1.500135137179322101e+03,1.180894969421514702e+02
5.225000000000000000e+05,1.799163449518870493e+03,5.619225804146941528e+01
5.280000000000000000e+05,1.860999332661549033e+03,1.120008595400074967e+02
5.335000000000000000e+05,1.627507964270675075e+03,9.823924936837372002e+01
5.390000000000000000e+05,1.627609045624453984e+03,1.419734984410294487e+02
5.445000000000000000e+05,1.638613457967291424e+03,1.467482387785523770e+02
5.500000000000000000e+05,0.000000000000000000e+00,7.857827184588646219e+01
5.555000000000000000e+05,2.761791988813080820e+02,9.728444201520598256e+01
5.610000000000000000e+05,4.772665413532267848e+02,1.279332990688279210e+02
5.665000000000000000e+05,8.663522982223091731e+02,1.286230219580478433e+02
5.720000000000000000e+05,1.092616982117856651e+03,6.116089192817051412e+01
5.775000000000000000e+05,1.058228512361693902e+03,1.912331443677480252e+02
5.830000000000000000e+05,1.331142655940483110e+03,9.560748349168719074e+01
5.885000000000000000e+05,1.286045353802465115e+03,9.989129054540042318e+01
5.940000000000000000e+05,1.332219947852989435e+03,1.688204444529248178e+02
5.995000000000000000e+05,1.469933803609477309e+03,1.592428428132297427e+02
6.050000000000000000e+05,1.469112647263526469e+03,8.175693760853275194e+01
6.105000000000000000e+05,1.708353583098892386e+03,1.352948732845395909e+02
6.160000000000000000e+05,1.706208255838321975e+03,8.155172846462382097e+01
6.215000000000000000e+05,1.725713610908413784e+03,1.172915344292165827e+02
6.270000000000000000e+05,1.689731876400016517e+03,8.669685250375130181e+01
6.325000000000000000e+05,1.488178774142850216e+03,1.344234259654929815e+02
6.380000000000000000e+05,1.575530296324664050e+03,1.201945213305873352e+02
6.435000000000000000e+05,1.629617045709732338e+03,1.066661616799890879e+02
6.490000000000000000e+05,1.827046819001404629e+03,1.191786827162935225e+02
6.545000000000000000e+05,1.572296103466277827e+03,8.580008082393867141e+01
6.600000000000000000e+05,0.000000000000000000e+00,8.654069565368290284e+01
6.655000000000000000e+05,1.422167920651282031e+02,7.208250457196857042e+01
6.710000000000000000e+05,5.674098642743847449e+02,9.454742913151105199e+01
6.765000000000000000e+05,7.953819054381915521e+02,9.510408334729982016e+01
6.820000000000000000e+05,1.116481875610631960e+03,1.478092981725126265e+02
6.875000000000000000e+05,1.244799830646375540e+03,1.735364119271458492e+02
6.930000000000000000e+05,1.266044431329334884e+03,1.797663602017726703e+02
6.985000000000000000e+05,1.386049002338797663e+03,1.494491386201404737e+02
7.040000000000000000e+05,1.274180458865389483e+03,1.505007007127652514e+02
7.095000000000000000e+05,1.282806711021813726e+03,1.573011945794003168e+02
7.150000000000000000e+05,1.621037640765174729e+03,1.483872854248884892e+02
7.205000000000000000e+05,1.827296695213929752e+03,1.495674146811771834e+02
7.260000000000000000e+05,1.678676397734422380e+03,1.311786657621053394e+02
7.315000000000000000e+05,1.548927980337028430e+03,1.347474194392806055e+02
7.370000000000000000e+05,1.665980480121100300e+03,1.358576296832353876e+02
7.425000000000000000e+05,1.439213412635882833e+03,1.055287828917375208e+02
7.480000000000000000e+05,1.617405823764964225e+03,1.146905141288017660e+02
7.535000000000000000e+05,1.612954211495622985e+03,8.344010479388191470e+01
7.590000000000000000e+05,1.788667983191022813e+03,1.020401652372407426e+02
7.645000000000000000e+05,1.688545495818644213e+03,9.853150096888286669e+01
7.700000000000000000e+05,0.000000000000000000e+00,9.808851404171652177e+01
7.755000000000000000e+05,2.064030060025025080e+02,7.815283132260293542e+01
7.810000000000000000e+05,5.922463047947169343e+02,1.082591307782990242e+02
7.865000000000000000e+05,7.552427324424066910e+02,1.628175635047322771e+02
7.920000000000000000e+05,1.094505002421445170e+03,1.399608680244189713e+02
7.975000000000000000e+05,1.175285493982617027e+03,1.316263959875913656e+02
8.030000000000000000e+05,1.272398654188061982e+03,1.305208592467096764e+02
8.085000000000000000e+05,1.137250883114448243e+03,1.287140274551657626e+02
8.140000000000000000e+05,1.591517202150350840e+03,1.264844322372344720e+02
8.195000000000000000e+05,1.433293601133637139e+03,1.252974071239430884e+02
8.250000000000000000e+05,1.513404123640293619e+03,1.146816468967029579e+02
8.305000000000000000e+05,1.803706412993336471e+03,1.361005147757515488e+02
8.360000000000000000e+05,1.729077638842904889e+03,1.388950890594392149e+02
8.415000000000000000e+05,1.615724958497307853e+03,1.079648270987925827e+02
8.470000000000000000e+05,1.685547303384024872e+03,1.298179623453202964e+02
8.525000000000000000e+05,1.494938174743086847e+03,1.151220776075170562e+02
8.580000000000000000e+05,1.559653623871368609e+03,8.620450719570730769e+01
8.635000000000000000e+05,1.723695049812065236e+03,1.444814149997830555e+02
8.690000000000000000e+05,1.600416674820168055e+03,1.618162342030210539e+02
8.745000000000000000e+05,1.631762054652940606e+03,1.048292727175070382e+02
8.800000000000000000e+05,0.000000000000000000e+00,5.958156481130410498e+01
8.855000000000000000e+05,2.752114359643784383e+02,9.561829537530884693e+01
8.910000000000000000e+05,5.512148853564028741e+02,1.109829088610031675e+02
8.965000000000000000e+05,7.814708113103931737e+02,1.040405632714013109e+02
9.020000000000000000e+05,1.188162560794662340e+03,9.743280631257790958e+01
9.075000000000000000e+05,1.132866045243880080e+03,1.329880277892243328e+02
9.130000000000000000e+05,1.263843408444773786e+03,1.655490029306031659e+02
9.185000000000000000e+05,1.456760718105073920e+03,1.213017636394611145e+02
9.240000000000000000e+05,1.380777687684673083e+03,1.132476231109415181e+02
9.295000000000000000e+05,1.536922261196614272e+03,6.725058610425162442e+01
9.350000000000000000e+05,1.322308104711501983e+03,1.098575891545172851e+02
9.405000000000000000e+05,1.510141938479273222e+03,1.554719713075712093e+02
9.460000000000000000e+05,1.627652322479824761e+03,1.258232905895368390e+02
9.515000000000000000e+05,1.520266369641514075e+03,1.154059787972410902e+02
9.570000000000000000e+05,1.662548168503009265e+03,9.573949065397388836e+01
9.625000000000000000e+05,1.591168660311740268e+03,1.150449530457144647e+02
9.680000000000000000e+05,1.698799339703046371e+03,1.265937015506734724e+02
9.735000000000000000e+05,1.755220329509096928e+03,1.250179419447669460e+02
9.790000000000000000e+05,1.629627714798780289e+03,1.268175311675987871e+02
9.845000000000000000e+05,1.542227227529226866e+03,1.140831754316063780e+02
9.900000000000000000e+05,0.000000000000000000e+00,6.249865852208549200e+01
9.905000000000000000e+05,4.219274924745921140e+01,1.142607983494777102e+02
9.910000000000000000e+05,6.304350594175550526e+01,5.700637006627366077e+01
9.915000000000000000e+05,-6.354324345571026811e+01,8.971221231961901310e+01
9.920000000000000000e+05,2.349049368182587045e+02,8.497237222164204695e+01
9.925000000000000000e+05,2.903032769407338378e+02,1.027657608466933112e+02
9.930000000000000000e+05,1.972081689055594609e+02,8.484879498881217330e+01
9.935000000000000000e+05,2.585884928974220998e+02,7.526420315564735120e+01
9.940000000000000000e+05,2.882107070507198046e+02,8.085502482518577949e+01
9.945000000000000000e+05,1.911972946050151450e+02,9.060391772788156572e+01
9.950000000000000000e+05,3.124117729220968727e+02,1.140975295067079287e+02
9.955000000000000000e+05,3.764787631452816754e+02,9.992702854565915516e+01
9.960000000000000000e+05,3.540782663909121197e+02,7.897526939248878364e+01
9.965000000000000000e+05,2.640302586328232337e+02,9.681855168245813559e+01
9.970000000000000000e+05,2.727830115914006228e+02,6.738913787430375635e+01
9.975000000000000000e+05,3.803985940635557199e+02,8.232492700323091128e+01
9.980000000000000000e+05,4.014745412183958138e+02,1.210368577720482222e+02
9.985000000000000000e+05,4.190297953827804918e+02,1.157236575878398241e+02
9.990000000000000000e+05,3.012238148820613901e+02,1.080250909067253104e+02
9.995000000000000000e+05,5.102721292126936987e+02,9.793208899149468039e+01
1.000000000000000000e+06,5.094640265474702687e+02,1.095670262852936929e+02
