timesteps,average_episode_return,std
0.000000000000000000e+00,0.000000000000000000e+00,1.290193976514919996e+02
5.500000000000000000e+03,-1.019413165550950993e+02,9.624307460268974523e+01
1.100000000000000000e+04,4.062521488874906481e+02,1.161062426950055766e+02
1.650000000000000000e+04,3.899330471376095488e+02,2.127348519211967073e+02
2.200000000000000000e+04,6.161121562093271677e+02,2.547877344506002544e+02
2.750000000000000000e+04,3.107891474895560577e+02,1.452146192109411231e+02
3.300000000000000000e+04,6.111208105212011787e+02,2.197088249962061468e+02
3.850000000000000000e+04,5.342216892696900459e+02,2.251412378342690772e+02
4.400000000000000000e+04,4.302922015878370985e+02,1.699548155360611759e+02
4.950000000000000000e+04,5.643454882411601830e+02,1.938144455555752188e+02
5.500000000000000000e+04,3.794244590188809525e+02,2.044481391339142817e+02
6.050000000000000000e+04,5.315398929153958534e+02,2.023030355573736472e+02
6.600000000000000000e+04,5.449355062725975358e+02,1.304457101266368682e+02
7.150000000000000000e+04,5.729609159482315590e+02,1.266164486939494935e+02
7.700000000000000000e+04,6.964053933985653657e+02,1.384296764902873633e+02
8.250000000000000000e+04,8.341018793490104599e+02,1.288040551803528047e+02
8.800000000000000000e+04,5.240384920594221967e+02,2.005581833872006143e+02
9.350000000000000000e+04,8.733312136079841821e+02,8.332328859828450618e+01
9.900000000000000000e+04,3.761990523174395094e+02,1.500015549498670282e+02
1.045000000000000000e+05,6.565907206522272190e+02,3.204538299813492586e+02
1.100000000000000000e+05,0.000000000000000000e+00,9.132124798534884746e+01
1.155000000000000000e+05,3.481957232066330334e+02,1.332953183805392712e+02
1.210000000000000000e+05,3.792675680316296507e+02,1.806059251500868186e+02
1.265000000000000000e+05,1.041166085108107154e+03,2.066635685922879588e+02
1.320000000000000000e+05,4.585630266279616194e+02,2.671558128726981067e+02
1.375000000000000000e+05,7.070731002159649279e+02,2.404677060021743102e+02
1.430000000000000000e+05,6.024073058039278976e+02,2.278830000574285464e+02
1.485000000000000000e+05,9.787252943372537857e+02,1.963893110487400975e+02
1.540000000000000000e+05,7.941595102954189542e+02,2.105572195670322628e+02
1.595000000000000000e+05,5.944623875637612400e+02,2.458998275589369769e+02
1.650000000000000000e+05,7.463714733521394464e+02,8.200792926203429545e+01
1.705000000000000000e+05,9.190592366544276501e+02,1.676774312936731519e+02
1.760000000000000000e+05,1.213453983805794223e+03,1.452044526749626527e+02
1.815000000000000000e+05,1.186957170740009587e+03,1.707648190999990447e+02
1.870000000000000000e+05,1.269750562596105283e+03,7.973755674786461611e+01
1.925000000000000000e+05,1.199494970668427868e+03,1.885103973467604703e+02
1.980000000000000000e+05,1.016540419238380991e+03,1.870786743346317280e+02
2.035000000000000000e+05,1.519342072812990409e+03,1.772032032727571220e+02
2.090000000000000000e+05,1.030916695703348068e+03,1.548648704993413219e+02
2.145000000000000000e+05,1.255464525542225374e+03,2.789204077767227545e+02
