timesteps,average_episode_return,std
0.000000000000000000e+00,0.000000000000000000e+00,1.914509549772937191e+02
5.500000000000000000e+03,5.620532857864894822e+02,1.052628853656806456e+02
1.100000000000000000e+04,6.155608902582198425e+02,3.567411321844720646e+02
1.650000000000000000e+04,9.651847778956007460e+02,2.749503941152815969e+02
2.200000000000000000e+04,1.122691787706050036e+03,3.265605766275158430e+02
2.750000000000000000e+04,1.426756915529939761e+03,2.975860208841516510e+02
3.300000000000000000e+04,1.157106412380589290e+03,3.170678629214118587e+02
3.850000000000000000e+04,1.361914927063104869e+03,2.396684796233662951e+02
4.400000000000000000e+04,1.387455379919593497e+03,1.168614759191508909e+02
4.950000000000000000e+04,1.582654908499641806e+03,2.169972706478651787e+02
5.500000000000000000e+04,1.504744866608123402e+03,1.681252180155351539e+02
6.050000000000000000e+04,1.571138256871500516e+03,1.399316219842184239e+02
6.600000000000000000e+04,1.588902649516851852e+03,2.659582741898151994e+02
7.150000000000000000e+04,1.171251394033376073e+03,2.930842016125461100e+02
7.700000000000000000e+04,1.447140845531308969e+03,3.019330498559526745e+02
8.250000000000000000e+04,1.495288270417917374e+03,2.791339093019197435e+02
8.800000000000000000e+04,1.494797533790059333e+03,2.429812604746202283e+02
9.350000000000000000e+04,1.919981121166444154e+03,3.599561106453778052e+02
9.900000000000000000e+04,1.558458258354319469e+03,3.571144626502291430e+02
1.045000000000000000e+05,1.627620819289962583e+03,1.658061044837248232e+02
1.100000000000000000e+05,0.000000000000000000e+00,2.456890006211208117e+02
1.155000000000000000e+05,5.025566773501683429e+02,3.527593239045181690e+02
1.210000000000000000e+05,9.658589675924587254e+02,2.235447382103980942e+02
1.265000000000000000e+05,7.310739399995314898e+02,2.163166235004266866e+02
1.320000000000000000e+05,8.675150673718241023e+02,5.023163240445592805e+02
1.375000000000000000e+05,8.294333431709098932e+02,2.611637490876512402e+02
1.430000000000000000e+05,9.815277765719381478e+02,3.556673877347384405e+02
1.485000000000000000e+05,1.665718639155907795e+03,3.047639259138240959e+02
1.540000000000000000e+05,1.107828094741698806e+03,2.800239082696825221e+02
1.595000000000000000e+05,1.440936832055524746e+03,2.201788320033982416e+02
1.650000000000000000e+05,1.662503443219979545e+03,2.124909208964361937e+02
1.705000000000000000e+05,1.580700457909755187e+03,1.458502874118137242e+02
1.760000000000000000e+05,1.627953652428406031e+03,2.724782555799993133e+02
1.815000000000000000e+05,1.583489990464474658e+03,5.073648850377293229e+02
1.870000000000000000e+05,1.819993572038747061e+03,4.741659820973852675e+02
1.925000000000000000e+05,1.352532069558590365e+03,3.753063919566195636e+02
1.980000000000000000e+05,1.573510872629201685e+03,3.208626801281028520e+02
2.035000000000000000e+05,1.646166292692153775e+03,4.845916155835555514e+02
