timesteps,average_episode_return,std
0.000000000000000000e+00,0.000000000000000000e+00,7.278956437571197569e+01
5.500000000000000000e+03,6.215862247908461313e+02,1.355621233214397989e+02
1.100000000000000000e+04,9.629751757523393962e+02,1.371184102753128968e+02
1.650000000000000000e+04,1.452071363582207368e+03,2.326341830137245665e+02
2.200000000000000000e+04,1.418421725831687809e+03,2.145154208820642339e+02
2.750000000000000000e+04,1.869403828388721649e+03,1.590784359335354168e+02
3.300000000000000000e+04,2.094660004550027224e+03,2.178684592746148212e+02
3.850000000000000000e+04,2.260221012735132263e+03,1.238395104809552407e+02
4.400000000000000000e+04,2.293464798106245780e+03,2.625264254529258778e+02
4.950000000000000000e+04,2.181778028620059558e+03,1.350528981955695826e+02
5.500000000000000000e+04,2.481587012639929526e+03,2.039574147972442688e+02
6.050000000000000000e+04,2.379844784324559441e+03,1.594927663917409291e+02
6.600000000000000000e+04,2.424289731686038067e+03,1.644629173167516569e+02
7.150000000000000000e+04,2.615261159973676513e+03,1.798879613817443328e+02
7.700000000000000000e+04,2.322163098084082776e+03,1.532899667126708607e+02
8.250000000000000000e+04,2.764509655700015628e+03,9.009025185628637189e+01
8.800000000000000000e+04,2.643107906598714635e+03,1.422707467523237881e+02
9.350000000000000000e+04,2.652527454987014153e+03,1.801223735706850277e+02
9.900000000000000000e+04,2.555765114291527425e+03,1.617860782416916550e+02
1.045000000000000000e+05,2.648531983450209282e+03,1.742281241586946123e+02
1.100000000000000000e+05,0.000000000000000000e+00,1.460156076504066789e+02
1.155000000000000000e+05,5.036316131405311012e+02,1.724314805370546253e+02
1.210000000000000000e+05,7.022185367559455926e+02,9.465170976030348982e+01
1.265000000000000000e+05,1.193370541101210847e+03,1.407029354116643844e+02
1.320000000000000000e+05,1.404712996000647308e+03,2.401326076870817303e+02
1.375000000000000000e+05,1.655387279190887966e+03,3.110893105737616224e+02
1.430000000000000000e+05,1.745611575931942753e+03,3.031677243298412350e+02
1.485000000000000000e+05,1.843823292181572015e+03,2.582368606322917231e+02
1.540000000000000000e+05,1.923486930597621722e+03,1.900671444814841493e+02
1.595000000000000000e+05,1.828094181455535136e+03,2.180330502248175151e+02
1.650000000000000000e+05,1.848752242773959324e+03,1.889128379760094560e+02
1.705000000000000000e+05,2.071230543444851264e+03,1.516856370197494641e+02
1.760000000000000000e+05,2.049351817259601830e+03,1.489932191344425974e+02
1.815000000000000000e+05,2.197628337395117796e+03,1.305835114672254633e+02
1.870000000000000000e+05,2.054851125537841654e+03,1.847883320847564335e+02
1.925000000000000000e+05,2.143055985598784446e+03,1.852427376086090760e+02
1.980000000000000000e+05,2.290164232828947206e+03,1.327496907685416261e+02
2.035000000000000000e+05,2.236003254881990870e+03,7.111671217375362630e+01
2.090000000000000000e+05,2.162074104669680764e+03,1.231954950745185755e+02
2.145000000000000000e+05,2.319261052913288040e+03,1.770709514013510102e+02
2.200000000000000000e+05,0.000000000000000000e+00,1.079828108904719954e+02
2.255000000000000000e+05,4.250894963163726175e+02,3.248559963580601817e+01
2.310000000000000000e+05,8.770796204707806965e+02,1.694572729322433133e+02
2.365000000000000000e+05,1.282236938834329067e+03,1.574529592514601859e+02
2.420000000000000000e+05,1.492223499103128916e+03,1.227282566872362395e+02
2.475000000000000000e+05,1.679979523780675436e+03,1.130436417312361073e+02
2.530000000000000000e+05,1.804226851276152502e+03,1.960721892564545215e+02
2.585000000000000000e+05,1.704781930488750049e+03,1.784680001642515492e+02
2.640000000000000000e+05,2.116797069690346689e+03,1.335516501773108757e+02
2.695000000000000000e+05,2.170940613785549886e+03,1.584029895199763303e+02
2.750000000000000000e+05,2.181789833860952513e+03,1.511998482835168147e+02
2.805000000000000000e+05,2.057607693262412340e+03,1.315796683020311093e+02
2.860000000000000000e+05,2.230574762811490018e+03,1.227455920559550151e+02
2.915000000000000000e+05,2.296375894465908914e+03,1.193264181571793046e+02
2.970000000000000000e+05,2.296401090422097695e+03,1.715134577654995951e+02
3.025000000000000000e+05,2.323994793213938010e+03,2.125357273473285886e+02
3.080000000000000000e+05,2.122794771030202810e+03,1.577795060319556910e+02
3.135000000000000000e+05,2.416679379624981721e+03,8.430960865591292475e+01
3.190000000000000000e+05,2.420115718195185309e+03,1.571882915518149844e+02
3.245000000000000000e+05,2.434422808288723445e+03,1.430640145464209354e+02
3.300000000000000000e+05,0.000000000000000000e+00,1.071848635714643478e+02
3.355000000000000000e+05,4.669862073219269405e+02,9.255320740538709856e+01
3.410000000000000000e+05,9.301669211965960358e+02,2.118500451760667147e+02
3.465000000000000000e+05,9.435507035802843347e+02,1.284828649760934240e+02
3.520000000000000000e+05,1.345957252833863095e+03,1.756636593388799099e+02
3.575000000000000000e+05,1.419865319006790287e+03,2.423886336842940921e+02
3.630000000000000000e+05,1.712718228446544344e+03,1.764984727214219049e+02
3.685000000000000000e+05,1.622904858761576634e+03,2.386441774702258840e+02
3.740000000000000000e+05,1.696362311371264695e+03,1.342412732383647551e+02
3.795000000000000000e+05,1.745223536134436927e+03,2.311222764416739039e+02
3.850000000000000000e+05,1.905921816978494235e+03,1.896354231513197988e+02
3.905000000000000000e+05,1.813835499335765007e+03,1.369549703938720597e+02
3.960000000000000000e+05,2.007659394014306145e+03,1.520485210041310324e+02
4.015000000000000000e+05,2.017811796167266039e+03,1.380498486247435892e+02
4.070000000000000000e+05,1.966634657856328431e+03,8.901273710608845136e+01
4.125000000000000000e+05,1.988505453984123506e+03,9.660914381082443469e+01
4.180000000000000000e+05,1.921591445359152203e+03,1.674886396008168106e+02
4.235000000000000000e+05,2.184208895081501396e+03,1.822692787501184171e+02
4.290000000000000000e+05,2.081787771452816742e+03,1.678982863541992572e+02
4.345000000000000000e+05,1.888630271155079299e+03,1.456847073053916688e+02
4.400000000000000000e+05,0.000000000000000000e+00,6.804618026165530864e+01
4.455000000000000000e+05,3.520082809429123358e+02,1.003644264459464495e+02
4.510000000000000000e+05,8.592274652888859237e+02,1.173684032017886665e+02
4.565000000000000000e+05,1.182161283123680732e+03,1.326927628244043831e+02
4.620000000000000000e+05,1.316862676251681933e+03,1.640326830834939642e+02
4.675000000000000000e+05,1.474615260624874963e+03,1.614873926087759912e+02
4.730000000000000000e+05,1.715860055473377770e+03,2.895450445860451509e+02
4.785000000000000000e+05,1.855872449510186925e+03,1.670541144813145138e+02
4.840000000000000000e+05,1.916812256034081656e+03,2.212025109326458789e+02
4.895000000000000000e+05,2.013798179708559019e+03,2.664235202915266996e+02
4.950000000000000000e+05,1.903417301399753342e+03,3.117418670491586568e+02
5.005000000000000000e+05,2.092627604763530144e+03,3.138749887712179429e+02
5.060000000000000000e+05,2.045835624191177430e+03,2.965994887165952036e+02
5.115000000000000000e+05,2.196383151206765888e+03,1.886027572943651194e+02
5.170000000000000000e+05,2.116599739136202970e+03,1.162332976039340622e+02
5.225000000000000000e+05,2.173267899100651448e+03,1.938465257263038097e+02
5.280000000000000000e+05,2.188786728418357598e+03,1.164286767861094347e+02
5.335000000000000000e+05,2.265806432406465774e+03,9.569828426696474821e+01
