timesteps,average_episode_return,std
0.000000000000000000e+00,0.000000000000000000e+00,1.712075584520716509e+00
5.500000000000000000e+03,3.448936190319464004e+02,2.404095760806962634e+00
1.100000000000000000e+04,9.475791378945486940e+02,2.218521547144374662e+00
1.650000000000000000e+04,8.388688193161198114e+02,2.800932178148236584e+00
2.200000000000000000e+04,1.149146752684334615e+03,2.009133691406589151e+00
2.750000000000000000e+04,1.386322390130807889e+03,4.330645189493801617e+00
3.300000000000000000e+04,1.398930927531458565e+03,3.143492579254514752e+00
3.850000000000000000e+04,1.498276442819255863e+03,3.101906770983936301e+00
4.400000000000000000e+04,1.795544117889178779e+03,2.975134887475689549e+00
4.950000000000000000e+04,1.653993750368410929e+03,3.572869255818120315e+00
5.500000000000000000e+04,1.805742055603105655e+03,2.799016346658391274e+00
6.050000000000000000e+04,2.011580966449158723e+03,2.149107427342380916e+00
6.600000000000000000e+04,2.080755130896162882e+03,3.879660013889471681e+00
7.150000000000000000e+04,1.954488583988748132e+03,2.614782142017082034e+00
7.700000000000000000e+04,2.086681949441477627e+03,2.425239843015750019e+00
8.250000000000000000e+04,2.110362475962034296e+03,2.905991583339053719e+00
8.800000000000000000e+04,2.100060884282488587e+03,3.229320814057136335e+00
9.350000000000000000e+04,2.027811745932425765e+03,2.898762342646172385e+00
9.900000000000000000e+04,1.966994603465755972e+03,2.902327126505619415e+00
1.045000000000000000e+05,1.927148610641078221e+03,2.935651183877558523e+00
1.100000000000000000e+05,0.000000000000000000e+00,1.762040705432141197e+00
1.155000000000000000e+05,3.732791783833362729e+02,1.929243960530815816e+00
1.210000000000000000e+05,5.632306441644143433e+02,3.097382111312521058e+00
1.265000000000000000e+05,7.737245534159101226e+02,3.568914601902527295e+00
1.320000000000000000e+05,1.022412450877342280e+03,2.608439796294942603e+00
1.375000000000000000e+05,1.165174665710345835e+03,2.964505090578155588e+00
1.430000000000000000e+05,1.168476523364833611e+03,2.877986608338254815e+00
1.485000000000000000e+05,1.147355268381263841e+03,2.741311664377077850e+00
1.540000000000000000e+05,1.400487930050245041e+03,2.769542751080008358e+00
1.595000000000000000e+05,1.331458169916582392e+03,4.034691080269487529e+00
1.650000000000000000e+05,1.262765315794023309e+03,3.476303795241741046e+00
1.705000000000000000e+05,1.582622980697160074e+03,3.447806280409328128e+00
1.760000000000000000e+05,1.661024548158011839e+03,2.325485955783811676e+00
1.815000000000000000e+05,1.528008058910951831e+03,3.048900571768310197e+00
1.870000000000000000e+05,1.505636507292822444e+03,2.660920397485416089e+00
1.925000000000000000e+05,1.510560035918804715e+03,1.652871133974803231e+00
1.980000000000000000e+05,1.498445298521801305e+03,1.947839124477280137e+00
2.035000000000000000e+05,1.494062855947809112e+03,3.068621288209675502e+00
2.090000000000000000e+05,1.462702856625536469e+03,2.887731373300884474e+00
2.145000000000000000e+05,1.466640760649685262e+03,2.076051302230498496e+00
2.200000000000000000e+05,0.000000000000000000e+00,1.788001044304392106e+00
2.255000000000000000e+05,3.470842733370183169e+02,1.389607496758145100e+00
2.310000000000000000e+05,6.618409552583020741e+02,2.521654322700434658e+00
2.365000000000000000e+05,9.296876982837735568e+02,1.977364247694184840e+00
2.420000000000000000e+05,9.615873508559232050e+02,3.638071971732829812e+00
2.475000000000000000e+05,1.273031560469248234e+03,2.503945262121110460e+00
2.530000000000000000e+05,1.230204110267222859e+03,3.728374970579757974e+00
2.585000000000000000e+05,1.318618994456555129e+03,2.848527569440536755e+00
2.640000000000000000e+05,1.539202745079219085e+03,1.865346880316739675e+00
2.695000000000000000e+05,1.375160081592280903e+03,2.199780994896646469e+00
2.750000000000000000e+05,1.586279822692673179e+03,2.579919104446708467e+00
2.805000000000000000e+05,1.434334453695461661e+03,2.611318606330812919e+00
2.860000000000000000e+05,1.612499975717182224e+03,2.368371299980015277e+00
2.915000000000000000e+05,1.752320761391140422e+03,1.827318319854873696e+00
2.970000000000000000e+05,1.788911802898705218e+03,2.521416190664779400e+00
3.025000000000000000e+05,1.609628890144705338e+03,2.352339906408491110e+00
3.080000000000000000e+05,1.626776681058747727e+03,2.702028601428264398e+00
3.135000000000000000e+05,1.900373842762502591e+03,3.410244315366234957e+00
3.190000000000000000e+05,1.792474511044316614e+03,3.493951829213172822e+00
3.245000000000000000e+05,1.899967145667324530e+03,2.486309483954528332e+00
3.300000000000000000e+05,0.000000000000000000e+00,1.205114520262452249e+00
3.355000000000000000e+05,4.856105409226933034e+02,2.466837824477509322e+00
3.410000000000000000e+05,6.507939062807412256e+02,2.393684470976208178e+00
3.465000000000000000e+05,7.063081879556405056e+02,3.047844798486913476e+00
3.520000000000000000e+05,1.012243337553979245e+03,3.150589803400416500e+00
3.575000000000000000e+05,1.291911191302495808e+03,3.082581758272423755e+00
3.630000000000000000e+05,1.312923732092637920e+03,3.019443020209741757e+00
3.685000000000000000e+05,1.218608141442838587e+03,3.106823048540408916e+00
3.740000000000000000e+05,1.247569082308786392e+03,5.459125770000055056e+00
3.795000000000000000e+05,1.582792210470661530e+03,3.103153102745711323e+00
3.850000000000000000e+05,1.475900227811965351e+03,4.116142992869295192e+00
3.905000000000000000e+05,1.459852624244240360e+03,3.162578282886667314e+00
3.960000000000000000e+05,1.517761360113774344e+03,1.477160629502430211e+00
4.015000000000000000e+05,1.516228138201557385e+03,3.656361275858952542e+00
4.070000000000000000e+05,1.460104833021367995e+03,2.447603655182604587e+00
4.125000000000000000e+05,1.598316702405789101e+03,2.356904764129414076e+00
4.180000000000000000e+05,1.659737382452476595e+03,2.737837412343935739e+00
4.235000000000000000e+05,1.491513061305759720e+03,2.932845670276685190e+00
4.290000000000000000e+05,1.754475173374064298e+03,2.840718050154729113e+00
4.345000000000000000e+05,1.570838799294633418e+03,3.887103532777957060e+00
4.400000000000000000e+05,0.000000000000000000e+00,1.644956994396167049e+00
4.455000000000000000e+05,4.237645852718569017e+02,1.397085893142082202e+00
4.510000000000000000e+05,7.005688640619545140e+02,2.649930118616599106e+00
4.565000000000000000e+05,9.805830084605328238e+02,3.953727254119930201e+00
4.620000000000000000e+05,8.273388489179544649e+02,3.119452552101559917e+00
4.675000000000000000e+05,9.395959756130530423e+02,3.311626428008043632e+00
4.730000000000000000e+05,1.089512110588654878e+03,4.395181585273249425e+00
4.785000000000000000e+05,1.276050514496272399e+03,3.419409088918517803e+00
4.840000000000000000e+05,1.448988428399754184e+03,2.304435204096005663e+00
4.895000000000000000e+05,1.342537059586138412e+03,1.957986539118602876e+00
4.950000000000000000e+05,1.394099917360801783e+03,3.811541302954722266e+00
5.005000000000000000e+05,1.486164695962384258e+03,2.532443008308350230e+00
5.060000000000000000e+05,1.502572783800093703e+03,2.509027522547096378e+00
5.115000000000000000e+05,1.805458727772928341e+03,2.313892358280142059e+00
5.170000000000000000e+05,1.500135137179322101e+03,2.734801001857708691e+00
5.225000000000000000e+05,1.799163449518870493e+03,1.493570019073799715e+00
5.280000000000000000e+05,1.860999332661549033e+03,2.614219648395132989e+00
5.335000000000000000e+05,1.627507964270675075e+03,2.350914650211401558e+00
5.390000000000000000e+05,1.627609045624453984e+03,3.243892715320319642e+00
5.445000000000000000e+05,1.638613457967291424e+03,3.362312110569309898e+00
5.500000000000000000e+05,0.000000000000000000e+00,1.913141277833346310e+00
5.555000000000000000e+05,2.761791988813080820e+02,2.247872144513447967e+00
5.610000000000000000e+05,4.772665413532267848e+02,2.923816426335331897e+00
5.665000000000000000e+05,8.663522982223091731e+02,2.987856564886686161e+00
5.720000000000000000e+05,1.092616982117856651e+03,1.675823512481318556e+00
5.775000000000000000e+05,1.058228512361693902e+03,4.301411040744983261e+00
5.830000000000000000e+05,1.331142655940483110e+03,2.400502299688695551e+00
5.885000000000000000e+05,1.286045353802465115e+03,2.486445242007366829e+00
5.940000000000000000e+05,1.332219947852989435e+03,3.855814617214159856e+00
5.995000000000000000e+05,1.469933803609477309e+03,3.647973414648333357e+00
6.050000000000000000e+05,1.469112647263526469e+03,2.077666674223522580e+00
6.105000000000000000e+05,1.708353583098892386e+03,3.126464149840791684e+00
6.160000000000000000e+05,1.706208255838321975e+03,2.031105983274150706e+00
6.215000000000000000e+05,1.725713610908413784e+03,2.729388498175186140e+00
6.270000000000000000e+05,1.689731876400016517e+03,2.106948113089706087e+00
6.325000000000000000e+05,1.488178774142850216e+03,3.058193377554270675e+00
6.380000000000000000e+05,1.575530296324664050e+03,2.778092884206729618e+00
6.435000000000000000e+05,1.629617045709732338e+03,2.519452896443709289e+00
6.490000000000000000e+05,1.827046819001404629e+03,2.787996400825600851e+00
6.545000000000000000e+05,1.572296103466277827e+03,2.143348951477035857e+00
6.600000000000000000e+05,0.000000000000000000e+00,1.957413913073658085e+00
6.655000000000000000e+05,1.422167920651282031e+02,1.743833395648699991e+00
6.710000000000000000e+05,5.674098642743847449e+02,2.256099027588994499e+00
6.765000000000000000e+05,7.953819054381915521e+02,2.317477792671725378e+00
6.820000000000000000e+05,1.116481875610631960e+03,3.408791637368160377e+00
6.875000000000000000e+05,1.244799830646375540e+03,3.947476391932939865e+00
6.930000000000000000e+05,1.266044431329334884e+03,4.083679833890404787e+00
6.985000000000000000e+05,1.386049002338797663e+03,3.477602203502168088e+00
7.040000000000000000e+05,1.274180458865389483e+03,3.489419742410969416e+00
7.095000000000000000e+05,1.282806711021813726e+03,3.609140449971744768e+00
7.150000000000000000e+05,1.621037640765174729e+03,3.410273630550637147e+00
7.205000000000000000e+05,1.827296695213929752e+03,3.411914977773543800e+00
7.260000000000000000e+05,1.678676397734422380e+03,3.023644729223781358e+00
7.315000000000000000e+05,1.548927980337028430e+03,3.078506198376466774e+00
7.370000000000000000e+05,1.665980480121100300e+03,3.090163656679387305e+00
7.425000000000000000e+05,1.439213412635882833e+03,2.480300516079161799e+00
7.480000000000000000e+05,1.617405823764964225e+03,2.668012740171017860e+00
7.535000000000000000e+05,1.612954211495622985e+03,2.054931758721565860e+00
7.590000000000000000e+05,1.788667983191022813e+03,2.445226051244546284e+00
7.645000000000000000e+05,1.688545495818644213e+03,2.397977354375919745e+00
7.700000000000000000e+05,0.000000000000000000e+00,2.188370280834330384e+00
7.755000000000000000e+05,2.064030060025025080e+02,1.865239930661387602e+00
7.810000000000000000e+05,5.922463047947169343e+02,2.530333060524753819e+00
7.865000000000000000e+05,7.552427324424066910e+02,3.671747395820375015e+00
7.920000000000000000e+05,1.094505002421445170e+03,3.251823034406286617e+00
7.975000000000000000e+05,1.175285493982617027e+03,3.109276073141850727e+00
8.030000000000000000e+05,1.272398654188061982e+03,3.098769814789145816e+00
8.085000000000000000e+05,1.137250883114448243e+03,3.062899980202673955e+00
8.140000000000000000e+05,1.591517202150350840e+03,3.009094372900353420e+00
8.195000000000000000e+05,1.433293601133637139e+03,2.969064700862600770e+00
8.250000000000000000e+05,1.513404123640293619e+03,2.736160859986926486e+00
8.305000000000000000e+05,1.803706412993336471e+03,3.142576979665031800e+00
8.360000000000000000e+05,1.729077638842904889e+03,3.177973195170458620e+00
8.415000000000000000e+05,1.615724958497307853e+03,2.542854351566705695e+00
8.470000000000000000e+05,1.685547303384024872e+03,2.969370309921085305e+00
8.525000000000000000e+05,1.494938174743086847e+03,2.672166410394752667e+00
8.580000000000000000e+05,1.559653623871368609e+03,2.098292601509128996e+00
8.635000000000000000e+05,1.723695049812065236e+03,3.275757962839588089e+00
8.690000000000000000e+05,1.600416674820168055e+03,3.640747430560152154e+00
8.745000000000000000e+05,1.631762054652940606e+03,2.523932789348402927e+00
8.800000000000000000e+05,0.000000000000000000e+00,1.418231296226082128e+00
8.855000000000000000e+05,2.752114359643784383e+02,2.214549211715505450e+00
8.910000000000000000e+05,5.512148853564028741e+02,2.584808622178836668e+00
8.965000000000000000e+05,7.814708113103931737e+02,2.496207391153755673e+00
9.020000000000000000e+05,1.188162560794662340e+03,2.401261800169466554e+00
9.075000000000000000e+05,1.132866045243880080e+03,3.136508709174509857e+00
9.130000000000000000e+05,1.263843408444773786e+03,3.799332688467014663e+00
9.185000000000000000e+05,1.456760718105073920e+03,2.914654703888581277e+00
9.240000000000000000e+05,1.380777687684673083e+03,2.744358190374494022e+00
9.295000000000000000e+05,1.536922261196614272e+03,1.808128280468771498e+00
9.350000000000000000e+05,1.322308104711501983e+03,2.639679705143212818e+00
9.405000000000000000e+05,1.510141938479273222e+03,3.530006110301424638e+00
9.460000000000000000e+05,1.627652322479824761e+03,2.916537225772410924e+00
9.515000000000000000e+05,1.520266369641514075e+03,2.691677385535676148e+00
9.570000000000000000e+05,1.662548168503009265e+03,2.287800876094157498e+00
9.625000000000000000e+05,1.591168660311740268e+03,2.670623919158700676e+00
9.680000000000000000e+05,1.698799339703046371e+03,2.906076488608452468e+00
9.735000000000000000e+05,1.755220329509096928e+03,2.886488501739266521e+00
9.790000000000000000e+05,1.629627714798780289e+03,2.940773369851705787e+00
9.845000000000000000e+05,1.542227227529226866e+03,2.709010843630389687e+00
9.900000000000000000e+05,0.000000000000000000e+00,1.476573170441709992e+00
9.905000000000000000e+05,4.219274924745921140e+01,2.519220445451141543e+00
9.910000000000000000e+05,6.304350594175550526e+01,1.381427359541421707e+00
9.915000000000000000e+05,-6.354324345571026811e+01,2.042731695132569580e+00
9.920000000000000000e+05,2.349049368182587045e+02,1.955015279533633965e+00
9.925000000000000000e+05,2.903032769407338378e+02,2.317857102626301735e+00
9.930000000000000000e+05,1.972081689055594609e+02,1.966386159503393127e+00
9.935000000000000000e+05,2.585884928974220998e+02,1.781457577592327812e+00
9.940000000000000000e+05,2.882107070507198046e+02,1.899932608796134126e+00
9.945000000000000000e+05,1.911972946050151450e+02,2.101464781909239132e+00
9.950000000000000000e+05,3.124117729220968727e+02,2.577787342363818013e+00
9.955000000000000000e+05,3.764787631452816754e+02,2.300723875122511863e+00
9.960000000000000000e+05,3.540782663909121197e+02,1.887931619238405023e+00
9.965000000000000000e+05,2.640302586328232337e+02,2.250936652222822687e+00
9.970000000000000000e+05,2.727830115914006228e+02,1.668384250450145823e+00
9.975000000000000000e+05,3.803985940635557199e+02,1.973032369700682853e+00
9.980000000000000000e+05,4.014745412183958138e+02,2.942364633029050935e+00
9.985000000000000000e+05,4.190297953827804918e+02,2.652560712788622599e+00
9.990000000000000000e+05,3.012238148820613901e+02,2.504210510033995973e+00
9.995000000000000000e+05,5.102721292126936987e+02,2.307867546791302349e+00
1.000000000000000000e+06,5.094640265474702687e+02,2.545979101874808581e+00
