timesteps,average_episode_return,std
0.000000000000000000e+00,0.000000000000000000e+00,3.527544006909050456e+00
6.250000000000000000e+02,6.278097658539233628e+00,3.123127402610129444e+00
1.250000000000000000e+03,4.042386243727308148e+00,4.671699716793341395e+00
1.875000000000000000e+03,7.615419251498014575e-01,3.768806086620515305e+00
2.500000000000000000e+03,6.409698504229702998e+00,3.521093154755219334e+00
3.125000000000000000e+03,8.078295697168394796e+00,5.748607493603597796e+00
3.750000000000000000e+03,9.815161789617153687e+00,5.388930360521733576e+00
4.375000000000000000e+03,1.216190564254693207e+01,5.601459053218416528e+00
5.000000000000000000e+03,5.551819915891057278e+00,5.021577085223472459e+00
5.625000000000000000e+03,1.903593709283452284e+01,5.526120688295460326e+00
6.250000000000000000e+03,1.724102222362322934e+01,6.250890110395584287e+00
6.875000000000000000e+03,1.791486497710197057e+01,4.143228917459455651e+00
7.500000000000000000e+03,1.852846078522379258e+01,5.119684883593208724e+00
8.125000000000000000e+03,1.684367871362857727e+01,1.315835523400281915e+01
8.750000000000000000e+03,1.963608463995439024e+01,7.264436167532509536e+00
9.375000000000000000e+03,2.524877037293477144e+01,7.650728299181871250e+00
1.000000000000000000e+04,2.371297421351471257e+01,6.721811604493862724e+00
1.062500000000000000e+04,2.478348003615028006e+01,4.306587543811970953e+00
1.125000000000000000e+04,2.437553265637034272e+01,6.680115456921710937e+00
1.187500000000000000e+04,2.493314540929265988e+01,4.815885163084675291e+00
1.250000000000000000e+04,2.677660426184651854e+01,3.808164364594376572e+00
1.312500000000000000e+04,2.974558077335770889e+01,8.165161401002940522e+00
1.375000000000000000e+04,3.070409283610968387e+01,9.027615812690056529e+00
1.437500000000000000e+04,3.117639749548208883e+01,9.119497523567265063e+00
1.500000000000000000e+04,2.775128186654121265e+01,9.316149485584761081e+00
1.562500000000000000e+04,3.029645474295831420e+01,7.201528455418201524e+00
1.625000000000000000e+04,3.147114159201958117e+01,5.511319560776430038e+00
1.687500000000000000e+04,3.051504493701627396e+01,6.129466297683299203e+00
1.750000000000000000e+04,3.454570660503098622e+01,4.860448977558730732e+00
1.812500000000000000e+04,3.213824872359588625e+01,5.502011445489655372e+00
1.875000000000000000e+04,3.946416396159563789e+01,6.145981027547065878e+00
1.937500000000000000e+04,3.603157483790995030e+01,5.355172535579795223e+00
2.000000000000000000e+04,3.604036818569238676e+01,4.931902535300699775e+00
2.062500000000000000e+04,3.478675967314845963e+01,4.229166263152049687e+00
2.125000000000000000e+04,3.673264469556320932e+01,4.632171749723820398e+00
2.187500000000000000e+04,4.083241818950222068e+01,6.823749663613565275e+00
2.250000000000000000e+04,3.508542415368694378e+01,7.026355178027865023e+00
2.312500000000000000e+04,3.797557309422649752e+01,4.197185365806956447e+00
