timesteps,average_episode_return,std
0.000000000000000000e+00,0.000000000000000000e+00,4.187721009500461555e+00
1.250000000000000000e+03,-7.226679124870074578e-01,1.730757742391008103e+00
2.500000000000000000e+03,3.664557959333183401e+00,5.151080996818859781e+00
3.750000000000000000e+03,7.448696391071174538e+00,3.818302555087776717e+00
5.000000000000000000e+03,7.923081078699540036e+00,4.777295742880232510e+00
6.250000000000000000e+03,9.720209761430769646e+00,4.938068207113180286e+00
7.500000000000000000e+03,1.093816058851883177e+01,6.852933007400801024e+00
8.750000000000000000e+03,1.369869219939443639e+01,6.427286749410976441e+00
1.000000000000000000e+04,1.318414504083252936e+01,3.665374440006401002e+00
1.125000000000000000e+04,1.155823708802669181e+01,8.305511755137898078e+00
1.250000000000000000e+04,1.663030796947098722e+01,6.082624747690959843e+00
1.375000000000000000e+04,2.155625129875998525e+01,4.386097452616404269e+00
1.500000000000000000e+04,1.979263935493935023e+01,6.833660077301040303e+00
1.625000000000000000e+04,2.065026581521750160e+01,6.170416576611744475e+00
1.750000000000000000e+04,2.432454058765836535e+01,5.422956163176133160e+00
1.875000000000000000e+04,1.982458817194303435e+01,4.519243413439825829e+00
2.000000000000000000e+04,2.024475963773342357e+01,3.768436381106548438e+00
2.125000000000000000e+04,2.226232997815958115e+01,5.724924502075059429e+00
2.250000000000000000e+04,2.480277001622681610e+01,6.155477458872464780e+00
2.375000000000000000e+04,2.823599004930636625e+01,3.229138620970452234e+00
2.500000000000000000e+04,2.753731353632350576e+01,7.450372106040672016e+00
2.625000000000000000e+04,2.592144116927405406e+01,7.069030903651119857e+00
2.750000000000000000e+04,2.957096907672625008e+01,3.109666959559237220e+00
2.875000000000000000e+04,2.788138394275884480e+01,2.471189966851389475e+00
3.000000000000000000e+04,2.843465719361596911e+01,5.657201495931155399e+00
3.125000000000000000e+04,2.800536182685527464e+01,2.740250923678173134e+00
3.250000000000000000e+04,2.700922929695300212e+01,4.093816324591597500e+00
3.375000000000000000e+04,2.885155883639620811e+01,4.091155547707212570e+00
3.500000000000000000e+04,2.777061911188214793e+01,4.477555825429394787e+00
3.625000000000000000e+04,2.597379763815232323e+01,3.968049758594246246e+00
3.750000000000000000e+04,2.885296557890575997e+01,3.829162633407757088e+00
3.875000000000000000e+04,3.353560044734162915e+01,2.631564782752115583e+00
4.000000000000000000e+04,3.064656852652610297e+01,3.768870811544860810e+00
4.125000000000000000e+04,2.865630612661080789e+01,6.181084548509222287e+00
4.250000000000000000e+04,3.207602537311550606e+01,5.354136685734903089e+00
4.375000000000000000e+04,3.682008407381361792e+01,4.195103693935201328e+00
4.500000000000000000e+04,3.209401549446371149e+01,3.808266486618263169e+00
4.625000000000000000e+04,3.749315813239460482e+01,6.572047026892631649e+00
4.750000000000000000e+04,3.388852659556873448e+01,7.882161699814658640e+00
4.875000000000000000e+04,2.886795586121147039e+01,6.342199783062561380e+00
5.000000000000000000e+04,3.383386744434103122e+01,7.102385051670951910e+00
5.125000000000000000e+04,3.760711761898230776e+01,7.656117113871028224e+00
5.250000000000000000e+04,3.451787286421657797e+01,5.703253466903610125e+00
5.375000000000000000e+04,3.128990031798013760e+01,9.504786250433340911e+00
5.500000000000000000e+04,3.457884217650159542e+01,8.497420981195038081e+00
5.625000000000000000e+04,3.655705265964495254e+01,5.577795050995887571e+00
5.750000000000000000e+04,3.089431385934304686e+01,9.224792857826074055e+00
5.875000000000000000e+04,3.438101859894683798e+01,7.936831124836587037e+00
6.000000000000000000e+04,3.486538065712950640e+01,5.881356792308445769e+00
6.125000000000000000e+04,3.642901124386318656e+01,4.749587525826759027e+00
6.250000000000000000e+04,3.355617904058160406e+01,5.792304681313903636e+00
6.375000000000000000e+04,3.264133129012657974e+01,8.292259448014156931e+00
6.500000000000000000e+04,3.569476538790821252e+01,7.604591816070824351e+00
6.625000000000000000e+04,3.512522523364042115e+01,6.073108439509067757e+00
6.750000000000000000e+04,3.437916193434676870e+01,6.474425848560078300e+00
6.875000000000000000e+04,3.354269083977266064e+01,6.480381051708689277e+00
7.000000000000000000e+04,3.619976487540267840e+01,4.730421932205312707e+00
7.125000000000000000e+04,3.351117888028871050e+01,6.757260779458617250e+00
7.250000000000000000e+04,3.894383084056517674e+01,7.110895128679909583e+00
7.375000000000000000e+04,3.380685402591904420e+01,5.995437495406467754e+00
7.500000000000000000e+04,0.000000000000000000e+00,4.116788475932642299e+00
7.625000000000000000e+04,3.934948615126367955e+00,3.087530370927969336e+00
7.750000000000000000e+04,4.189866427434742135e+00,7.019556998178948959e+00
7.875000000000000000e+04,4.471640298759639975e+00,4.203530219927920974e+00
8.000000000000000000e+04,8.356251366492790211e+00,9.355060496931349334e+00
8.125000000000000000e+04,7.656556351462359800e+00,3.565750680771121228e+00
8.250000000000000000e+04,6.872549029556275002e+00,5.058998980595533546e+00
8.375000000000000000e+04,1.002730939108713137e+01,8.717674047856316832e+00
8.500000000000000000e+04,1.177443465141545431e+01,5.786041103385412221e+00
8.625000000000000000e+04,8.497930051440764743e+00,7.110468286348615052e+00
8.750000000000000000e+04,1.520312384121125149e+01,5.396618039988904769e+00
8.875000000000000000e+04,1.012888959851780868e+01,9.208500869112096865e+00
9.000000000000000000e+04,1.526378148266214652e+01,8.482807873926907050e+00
9.125000000000000000e+04,1.544385999779535723e+01,8.671359817025258820e+00
9.250000000000000000e+04,1.296684290896680025e+01,9.317625216053865955e+00
9.375000000000000000e+04,1.669871167566673975e+01,9.888383352088384370e+00
9.500000000000000000e+04,1.577989632798074560e+01,6.362297152288582502e+00
9.625000000000000000e+04,1.930922479224836863e+01,5.176884158645845169e+00
9.750000000000000000e+04,1.788649587330258584e+01,4.006798908273668580e+00
9.875000000000000000e+04,2.025719599651797864e+01,4.482846685128310860e+00
1.000000000000000000e+05,2.110043818186063191e+01,6.034229755141733875e+00
1.012500000000000000e+05,2.314673711379002796e+01,3.234367258197837547e+00
1.025000000000000000e+05,1.967394851618004736e+01,4.562437452940427463e+00
1.037500000000000000e+05,2.533049557604186219e+01,4.116014499550524341e+00
1.050000000000000000e+05,1.823429712839828198e+01,6.731798228540587736e+00
1.062500000000000000e+05,2.053030662086970182e+01,1.603940777311155808e+00
1.075000000000000000e+05,2.222974952895661716e+01,3.367554650557859741e+00
1.087500000000000000e+05,2.014859217300627847e+01,3.090791361692844852e+00
1.100000000000000000e+05,2.032152605159084402e+01,5.183489898188144096e+00
1.112500000000000000e+05,2.484188610779395390e+01,3.276362103110885826e+00
1.125000000000000000e+05,2.098647390266897617e+01,3.306512459176008445e+00
1.137500000000000000e+05,2.321043532843862067e+01,3.950951720815774060e+00
1.150000000000000000e+05,2.671129042511423890e+01,4.518177603042100365e+00
1.162500000000000000e+05,2.765959761680765538e+01,4.799067821609082074e+00
1.175000000000000000e+05,2.485383077960194598e+01,5.282885707690601507e+00
1.187500000000000000e+05,2.727198847402086557e+01,5.095243621361224662e+00
1.200000000000000000e+05,2.761075341555817175e+01,5.097107474459011023e+00
1.212500000000000000e+05,2.733144704687880733e+01,7.182019278049286193e+00
1.225000000000000000e+05,2.586542827035122372e+01,5.461447259576622137e+00
1.237500000000000000e+05,2.465779861035020915e+01,7.199294793321175945e+00
1.250000000000000000e+05,2.388930963321351442e+01,8.761106202775815532e+00
1.262500000000000000e+05,2.972639436814193203e+01,6.785568620664960804e+00
1.275000000000000000e+05,2.807457843386265139e+01,1.031115076254047658e+01
1.287500000000000000e+05,2.688020082073174422e+01,1.211804034468227087e+01
1.300000000000000000e+05,2.712549121474739877e+01,9.184981533231180606e+00
1.312500000000000000e+05,2.894770100620613817e+01,6.506611411571825876e+00
1.325000000000000000e+05,2.931803123180523230e+01,1.061034507543764782e+01
1.337500000000000000e+05,2.743657282702350386e+01,8.370876779461507766e+00
1.350000000000000000e+05,2.547889632891683576e+01,8.526391454121874602e+00
1.362500000000000000e+05,2.928618196620487169e+01,1.092030243372639298e+01
1.375000000000000000e+05,2.695728273545238451e+01,7.066617034735983793e+00
1.387500000000000000e+05,2.483738783220162816e+01,1.081109541071002056e+01
1.400000000000000000e+05,3.058657771692331195e+01,9.151853469659592122e+00
1.412500000000000000e+05,3.167092384929519255e+01,7.631781541960114268e+00
1.425000000000000000e+05,2.865959571972762276e+01,8.230659110614132246e+00
1.437500000000000000e+05,2.792145181478772287e+01,8.797229915850214965e+00
1.450000000000000000e+05,2.778585028794764256e+01,4.384853412531681371e+00
1.462500000000000000e+05,2.735978734439925830e+01,5.071448713704843847e+00
1.475000000000000000e+05,2.712415021586872044e+01,7.997283009751591898e+00
1.487500000000000000e+05,2.638186920431956750e+01,8.396025525135357270e+00
1.500000000000000000e+05,0.000000000000000000e+00,3.031566289368404110e+00
1.512500000000000000e+05,6.308585630765650709e-01,1.264148682231576171e+00
1.525000000000000000e+05,3.189815912037726964e+00,3.139031582542340715e+00
1.537500000000000000e+05,5.317864901211105000e+00,5.338124195307494269e+00
1.550000000000000000e+05,7.616874455673595889e+00,4.663063955475151623e+00
1.562500000000000000e+05,6.098009809909152423e+00,3.940192654014640361e+00
1.575000000000000000e+05,1.080054634855091322e+01,5.597265204654721771e+00
1.587500000000000000e+05,8.999257189959951830e+00,4.225269787265623300e+00
1.600000000000000000e+05,1.020901236754371766e+01,8.800805061625048609e+00
1.612500000000000000e+05,1.435460669022055669e+01,7.262940020297564025e+00
1.625000000000000000e+05,1.110823718197801568e+01,6.668069758476959485e+00
1.637500000000000000e+05,1.548676055818241082e+01,4.846987828452039793e+00
1.650000000000000000e+05,1.279687770536818014e+01,4.896957445109968887e+00
1.662500000000000000e+05,1.675598423714951934e+01,6.866296174313616163e+00
1.675000000000000000e+05,2.002515348484066493e+01,7.671800747611875693e+00
1.687500000000000000e+05,2.129486625756713991e+01,4.136274793663103466e+00
1.700000000000000000e+05,1.831289660509302308e+01,6.194740467539522122e+00
1.712500000000000000e+05,1.924654669518668726e+01,6.368916986537536573e+00
1.725000000000000000e+05,2.527638263106230099e+01,4.538761994998832705e+00
1.737500000000000000e+05,2.373688944816434798e+01,6.490728462944614918e+00
1.750000000000000000e+05,2.646514357394795169e+01,5.996731889167134177e+00
1.762500000000000000e+05,2.118762154578305612e+01,3.212693305496713503e+00
1.775000000000000000e+05,2.786115522970127500e+01,4.150987095214509814e+00
1.787500000000000000e+05,2.632447826229801535e+01,4.655652490332540694e+00
1.800000000000000000e+05,2.369401058387876446e+01,3.833234213476793606e+00
1.812500000000000000e+05,2.688811949923604416e+01,3.040954318926544442e+00
1.825000000000000000e+05,3.023725148576164656e+01,4.208952065559211420e+00
1.837500000000000000e+05,2.898784217281471243e+01,2.254378393577773920e+00
1.850000000000000000e+05,2.587042012299069782e+01,2.878494472572005858e+00
1.862500000000000000e+05,2.552933002163127796e+01,2.039967395191112587e+00
1.875000000000000000e+05,3.152395508584499595e+01,4.321173722355520219e+00
1.887500000000000000e+05,2.894902889758904152e+01,3.727999528952213648e+00
1.900000000000000000e+05,2.833437385402731579e+01,4.031253826850418776e+00
1.912500000000000000e+05,2.930946660990551322e+01,2.831695328735937878e+00
1.925000000000000000e+05,2.919948189258670723e+01,4.813521185153962101e+00
1.937500000000000000e+05,2.807853816138308645e+01,4.865818897614917482e+00
1.950000000000000000e+05,3.086815236853899336e+01,4.428857643558851365e+00
1.962500000000000000e+05,3.217506598933874784e+01,6.239139447897402491e+00
1.975000000000000000e+05,2.895564130461855967e+01,4.931162987684423626e+00
1.987500000000000000e+05,3.431312358242507798e+01,4.557553357347612355e+00
2.000000000000000000e+05,3.082450650703255590e+01,6.091729895773196013e+00
2.012500000000000000e+05,3.330666503820053492e+01,7.795762402105286704e+00
2.025000000000000000e+05,3.463605236780036734e+01,8.930216883976251907e+00
2.037500000000000000e+05,3.492831329809106933e+01,6.546922609282177952e+00
2.050000000000000000e+05,3.638504217565643728e+01,8.574379052972615156e+00
2.062500000000000000e+05,3.011898515111245800e+01,4.806361313446016581e+00
2.075000000000000000e+05,2.981385749610513614e+01,1.114323485084296728e+01
2.087500000000000000e+05,3.080547590567833893e+01,7.150495971731201550e+00
2.100000000000000000e+05,3.295923241511973600e+01,8.297941815765373264e+00
2.112500000000000000e+05,3.518803314229670320e+01,6.894725115669713134e+00
2.125000000000000000e+05,3.214630609109694603e+01,1.002467204386181443e+01
2.137500000000000000e+05,3.245551529277386749e+01,3.320936850983000177e+00
2.150000000000000000e+05,3.373866233100608270e+01,7.359628780909924117e+00
2.162500000000000000e+05,3.365496584696383309e+01,7.466748239701177070e+00
2.175000000000000000e+05,3.936102674347114316e+01,9.785938888911937639e+00
2.187500000000000000e+05,3.308241519129190067e+01,6.316335703708960914e+00
2.200000000000000000e+05,3.885989298733883857e+01,6.266630995649608238e+00
2.212500000000000000e+05,3.998188925050733644e+01,5.996069492125817746e+00
2.225000000000000000e+05,3.528363965378508738e+01,3.561649227104763504e+00
2.237500000000000000e+05,3.525064427182950055e+01,4.127926162014740719e+00
2.250000000000000000e+05,0.000000000000000000e+00,5.768913950324239259e+00
2.262500000000000000e+05,4.557718511452991950e-02,2.930347191876525148e+00
2.275000000000000000e+05,1.606553995046471339e+00,3.006457550454385341e+00
2.287500000000000000e+05,1.535223819940367163e+00,3.558146494034982954e+00
2.300000000000000000e+05,6.237615199997791571e+00,3.027604967308945128e+00
2.312500000000000000e+05,8.528609733046256025e+00,1.936529524024050541e+00
2.325000000000000000e+05,6.289156326297404398e+00,5.824296104160954890e+00
2.337500000000000000e+05,1.064721285881468127e+01,5.505252211764495307e+00
2.350000000000000000e+05,9.084093647907593549e+00,5.617647457536974365e+00
2.362500000000000000e+05,9.632151797032726392e+00,4.926013582688942627e+00
2.375000000000000000e+05,1.222686071491704674e+01,8.420837873263433693e+00
2.387500000000000000e+05,1.224812719084751933e+01,5.978662977586960636e+00
2.400000000000000000e+05,1.716434424376856427e+01,1.267916393208091819e+01
2.412500000000000000e+05,1.738877485708019677e+01,4.899448786325815597e+00
2.425000000000000000e+05,1.811356488996829484e+01,8.135143283201564657e+00
2.437500000000000000e+05,1.778718912200420732e+01,4.504725072748934522e+00
2.450000000000000000e+05,1.420903972779798963e+01,4.764334907138552566e+00
2.462500000000000000e+05,1.638375854955680566e+01,6.425940153491041862e+00
2.475000000000000000e+05,1.790925030369172077e+01,3.485737412243707478e+00
2.487500000000000000e+05,2.228207987323937900e+01,4.966981710359045010e+00
2.500000000000000000e+05,1.768055224661535618e+01,6.912603155551937384e+00
2.512500000000000000e+05,2.228330453287877333e+01,6.148774641652741124e+00
2.525000000000000000e+05,1.642391735164412836e+01,4.264483116243037664e+00
2.537500000000000000e+05,1.991087941542241779e+01,4.503848340544694295e+00
2.550000000000000000e+05,2.057114108994531776e+01,6.102719753240656075e+00
2.562500000000000000e+05,2.393911582361704049e+01,4.553534734914420845e+00
2.575000000000000000e+05,2.416208407270234559e+01,5.113835794567871851e+00
2.587500000000000000e+05,2.279773866137794158e+01,4.618818408217253868e+00
2.600000000000000000e+05,2.381663348876060482e+01,2.603104498507534892e+00
2.612500000000000000e+05,2.056854604692156485e+01,2.755130690694905127e+00
2.625000000000000000e+05,1.997345920328213609e+01,3.820556333374032665e+00
2.637500000000000000e+05,2.612371636765271177e+01,3.629186229205100478e+00
2.650000000000000000e+05,2.981613757603613735e+01,4.477027527288389486e+00
2.662500000000000000e+05,2.659237483207272845e+01,4.220695043093992460e+00
2.675000000000000000e+05,2.383996273727403548e+01,4.127540800177293079e+00
2.687500000000000000e+05,2.605902944900280360e+01,6.536345158336167138e+00
2.700000000000000000e+05,2.151331982351594618e+01,6.344326184269714730e+00
2.712500000000000000e+05,2.504568101665994106e+01,4.346971463219316156e+00
2.725000000000000000e+05,2.498638206221764690e+01,8.890861527125206720e+00
2.737500000000000000e+05,2.852543061400583824e+01,7.419442149118641971e+00
2.750000000000000000e+05,2.660843892433347335e+01,5.303935646193727926e+00
2.762500000000000000e+05,2.817719471109652574e+01,6.091268464231577973e+00
2.775000000000000000e+05,2.360640569696833424e+01,6.554727116422104594e+00
2.787500000000000000e+05,2.598196448906595180e+01,9.261816636078195941e+00
2.800000000000000000e+05,2.503831394016157574e+01,8.581204709011334586e+00
2.812500000000000000e+05,2.846711002662679846e+01,8.158708931084616367e+00
2.825000000000000000e+05,2.746177329384972410e+01,1.427264266250966074e+01
2.837500000000000000e+05,2.733139935314530788e+01,1.010562186944151364e+01
2.850000000000000000e+05,2.302947228255694512e+01,8.254531565251438607e+00
2.862500000000000000e+05,3.076839500480343048e+01,1.296438673069332914e+01
2.875000000000000000e+05,2.662882156802325540e+01,1.313267283366615423e+01
2.887500000000000000e+05,2.743494791793412446e+01,6.601355053981643906e+00
2.900000000000000000e+05,3.258293517180694465e+01,6.594158566489595863e+00
2.912500000000000000e+05,3.062551790783937378e+01,6.880634687510619685e+00
2.925000000000000000e+05,2.800640331211462453e+01,6.798640308688101541e+00
2.937500000000000000e+05,2.910560573568009701e+01,7.215334596479302753e+00
2.950000000000000000e+05,2.510336794539687233e+01,5.432415504746238355e+00
2.962500000000000000e+05,2.621864024531739901e+01,4.953330181878670579e+00
2.975000000000000000e+05,2.934487671475772075e+01,4.001698083416880714e+00
2.987500000000000000e+05,2.680155767347338980e+01,5.892012214476223697e+00
3.000000000000000000e+05,2.735030214246474145e+01,4.638363921031899650e+00
