timesteps,average_episode_return,std
0.000000000000000000e+00,0.000000000000000000e+00,1.412332900016273651e+00
5.500000000000000000e+03,6.215862247908461313e+02,2.756398644782994900e+00
1.100000000000000000e+04,9.629751757523393962e+02,2.713899790506642429e+00
1.650000000000000000e+04,1.452071363582207368e+03,4.833657598805611855e+00
2.200000000000000000e+04,1.418421725831687809e+03,4.372465503002386455e+00
2.750000000000000000e+04,1.869403828388721649e+03,3.075712573341968792e+00
3.300000000000000000e+04,2.094660004550027224e+03,4.413794122267090891e+00
3.850000000000000000e+04,2.260221012735132263e+03,2.261659616057075439e+00
4.400000000000000000e+04,2.293464798106245780e+03,5.448877417946788704e+00
4.950000000000000000e+04,2.181778028620059558e+03,2.562533414570975943e+00
5.500000000000000000e+04,2.481587012639929526e+03,4.170868041908866175e+00
6.050000000000000000e+04,2.379844784324559441e+03,3.189589446234278647e+00
6.600000000000000000e+04,2.424289731686038067e+03,3.335670746650484908e+00
7.150000000000000000e+04,2.615261159973676513e+03,3.714349838423876005e+00
7.700000000000000000e+04,2.322163098084082776e+03,3.123133734195620015e+00
8.250000000000000000e+04,2.764509655700015628e+03,1.683990244813207360e+00
8.800000000000000000e+04,2.643107906598714635e+03,2.870050097833304115e+00
9.350000000000000000e+04,2.652527454987014153e+03,3.717043330309691029e+00
9.900000000000000000e+04,2.555765114291527425e+03,3.269879902152585061e+00
1.045000000000000000e+05,2.648531983450209282e+03,3.519046346818484050e+00
1.100000000000000000e+05,0.000000000000000000e+00,3.065956746295010582e+00
1.155000000000000000e+05,4.957547792199067089e+02,3.571753675791911942e+00
1.210000000000000000e+05,6.864648689146968081e+02,1.709613526043528786e+00
1.265000000000000000e+05,1.169740039339337727e+03,2.693676326866444981e+00
1.320000000000000000e+05,1.373205660318149739e+03,4.915541672030060205e+00
1.375000000000000000e+05,1.616003109587766176e+03,6.505417573850317048e+00
1.430000000000000000e+05,1.698350572408196513e+03,6.427103515242497345e+00
1.485000000000000000e+05,1.788685454737201326e+03,5.289613351755547477e+00
1.540000000000000000e+05,1.860472259232626584e+03,3.748527154064226430e+00
1.595000000000000000e+05,1.757202676169915776e+03,4.417271405990421229e+00
1.650000000000000000e+05,1.769983903567715515e+03,3.787710742289818189e+00
1.705000000000000000e+05,1.984585370317983006e+03,2.974664014885462393e+00
1.760000000000000000e+05,1.954829810212109123e+03,2.948199113407684369e+00
1.815000000000000000e+05,2.095229496427000868e+03,2.555600983782164715e+00
1.870000000000000000e+05,1.944575450649100503e+03,3.812645416590056069e+00
1.925000000000000000e+05,2.024903476789418619e+03,3.828886963914145181e+00
1.980000000000000000e+05,2.164134890098956930e+03,2.621877746254984487e+00
2.035000000000000000e+05,2.102097078231376599e+03,1.193482195989639338e+00
2.090000000000000000e+05,2.020291094098442045e+03,2.353562421718884412e+00
2.145000000000000000e+05,2.169601208421424872e+03,3.546960393077353224e+00
2.200000000000000000e+05,0.000000000000000000e+00,2.229321391782217443e+00
2.255000000000000000e+05,4.250894963163726175e+02,4.174720263824326372e-01
2.310000000000000000e+05,8.770796204707806965e+02,3.474085559168648363e+00
2.365000000000000000e+05,1.282236938834329067e+03,3.139414384886401788e+00
2.420000000000000000e+05,1.492223499103128916e+03,2.301010384407129017e+00
2.475000000000000000e+05,1.679979523780675436e+03,2.051507003974926135e+00
2.530000000000000000e+05,1.804226851276152502e+03,3.937620688960899340e+00
2.585000000000000000e+05,1.704781930488750049e+03,3.538758697136371367e+00
2.640000000000000000e+05,2.116797069690346689e+03,2.528468884124448479e+00
2.695000000000000000e+05,2.170940613785549886e+03,3.122469286338088956e+00
2.750000000000000000e+05,2.181789833860952513e+03,2.989531593553645727e+00
2.805000000000000000e+05,2.057607693262412340e+03,2.574373750605473354e+00
2.860000000000000000e+05,2.230574762811490018e+03,2.403305966004610550e+00
2.915000000000000000e+05,2.296375894465908914e+03,2.349954742948903608e+00
2.970000000000000000e+05,2.296401090422097695e+03,3.558702519222119331e+00
3.025000000000000000e+05,2.323994793213938010e+03,4.565873324372215158e+00
3.080000000000000000e+05,2.122794771030202810e+03,3.243628658478737936e+00
3.135000000000000000e+05,2.416679379624981721e+03,1.547039249823056295e+00
3.190000000000000000e+05,2.420115718195185309e+03,3.186192014981135134e+00
3.245000000000000000e+05,2.434422808288723445e+03,2.829889380235527163e+00
3.300000000000000000e+05,0.000000000000000000e+00,2.190968310204899350e+00
3.355000000000000000e+05,4.669862073219269405e+02,1.763072784339150489e+00
3.410000000000000000e+05,9.301669211965960358e+02,4.409444386336000221e+00
3.465000000000000000e+05,9.435507035802843347e+02,2.438545188985942413e+00
3.520000000000000000e+05,1.345957252833863095e+03,3.468502915643400630e+00
3.575000000000000000e+05,1.419865319006790287e+03,4.963134685919430744e+00
