timesteps,average_episode_return,std
0.000000000000000000e+00,0.000000000000000000e+00,1.250678155267148428e+00
1.250000000000000000e+03,5.095653096226748779e+00,3.363583535702522553e+00
2.500000000000000000e+03,7.091586944251565328e+00,2.651595528653091449e+00
3.750000000000000000e+03,1.113225143439516529e+01,2.649523521754539868e+00
5.000000000000000000e+03,1.562110202807932779e+01,3.074387310244987681e+00
6.250000000000000000e+03,1.679055990943201593e+01,2.169352946582456809e+00
7.500000000000000000e+03,2.066329689166221328e+01,3.893446192804352002e+00
8.750000000000000000e+03,2.196747304953542468e+01,3.076933078457868120e+00
1.000000000000000000e+04,2.506149708496164408e+01,2.961803227242399306e+00
1.125000000000000000e+04,2.231252631442706402e+01,1.603054610258533019e+00
1.250000000000000000e+04,2.439276733998950419e+01,2.084032404480276046e+00
1.375000000000000000e+04,2.499698001934546454e+01,2.745581690550566556e+00
1.500000000000000000e+04,2.958308908660822212e+01,2.895943004456219771e+00
1.625000000000000000e+04,2.929149578497749218e+01,3.137969884143134713e+00
1.750000000000000000e+04,3.240072362893253910e+01,3.599456736997327155e+00
1.875000000000000000e+04,3.222964193620328643e+01,2.602557399423672368e+00
2.000000000000000000e+04,3.200690802287460457e+01,5.804702822626759406e+00
2.125000000000000000e+04,3.538183746464622459e+01,2.948626956341789729e+00
2.250000000000000000e+04,3.223510263501550810e+01,3.115420586814336534e+00
2.375000000000000000e+04,3.063423712840426916e+01,4.090266796196926791e+00
2.500000000000000000e+04,2.836189358470377542e+01,3.675397998874150307e+00
2.625000000000000000e+04,3.164580591571317569e+01,3.955034556987820249e+00
2.750000000000000000e+04,3.251394925866406282e+01,4.720108693397754962e+00
2.875000000000000000e+04,3.021179153108308313e+01,5.366609942607444061e+00
3.000000000000000000e+04,3.321078302884930622e+01,5.297458327304357617e+00
3.125000000000000000e+04,3.514178930099786413e+01,2.565492796336793280e+00
3.250000000000000000e+04,3.294695254222430947e+01,4.544956148452614642e+00
3.375000000000000000e+04,3.652642587831570609e+01,4.623765292843157404e+00
3.500000000000000000e+04,4.062513426016570861e+01,3.146021014646893210e+00
3.625000000000000000e+04,3.623181285071884616e+01,1.706045622087821290e+00
3.750000000000000000e+04,4.101129232683168624e+01,4.606915710520913088e+00
3.875000000000000000e+04,4.448252616168667828e+01,2.601547947994817811e+00
4.000000000000000000e+04,4.086758559861026896e+01,2.701113343441337022e+00
4.125000000000000000e+04,4.204280203417739870e+01,3.721462513915966053e+00
4.250000000000000000e+04,4.409201001744983017e+01,2.346612406164613862e+00
4.375000000000000000e+04,4.543648821077997013e+01,2.814055024540770944e+00
4.500000000000000000e+04,4.600696423367992338e+01,3.336123924656880124e+00
4.625000000000000000e+04,4.332311308782553994e+01,3.088751891748548140e+00
4.750000000000000000e+04,4.540015509581775177e+01,3.263897732787718553e+00
4.875000000000000000e+04,4.766344671751868134e+01,2.367712109319859426e+00
