timesteps,average_episode_return,std
0.000000000000000000e+00,0.000000000000000000e+00,1.250678155267148428e+00
5.500000000000000000e+03,9.184949305260206529e+02,4.180407255593773463e+00
1.100000000000000000e+04,1.458722149978014158e+03,3.729279497126365417e+00
1.650000000000000000e+04,1.966023789842064161e+03,3.982602519647068018e+00
2.200000000000000000e+04,2.392946801619518737e+03,4.740928970230792849e+00
2.750000000000000000e+04,2.559204002371927800e+03,3.322906854721014991e+00
3.300000000000000000e+04,2.824483752837010343e+03,5.766659980541699149e+00
3.850000000000000000e+04,2.909896048025102118e+03,4.306871079109311218e+00
4.400000000000000000e+04,3.071373668016964530e+03,3.842947762396853317e+00
4.950000000000000000e+04,2.890056829380251202e+03,1.898591926029769894e+00
5.500000000000000000e+04,2.969760950279477584e+03,2.229420369953086123e+00
6.050000000000000000e+04,2.961800726644137285e+03,2.642065347443526502e+00
6.600000000000000000e+04,3.174938049695504105e+03,2.517365401921217494e+00
7.150000000000000000e+04,3.115211789844500800e+03,2.499116730639378225e+00
7.700000000000000000e+04,3.247709998209767491e+03,2.690996674943985756e+00
8.250000000000000000e+04,3.199282508316954591e+03,1.886372904861600031e+00
8.800000000000000000e+04,3.188736861026783572e+03,4.225722678252504139e+00
9.350000000000000000e+04,3.399007251781090417e+03,2.226747954597716461e+00
9.900000000000000000e+04,3.248036228012062111e+03,2.501001319619850172e+00
1.045000000000000000e+05,3.187666916459245385e+03,3.541171629752353223e+00
1.100000000000000000e+05,0.000000000000000000e+00,1.863867215111880471e+00
1.155000000000000000e+05,8.614365374788708323e+02,2.735700737875969235e+00
1.210000000000000000e+05,1.383668418634906629e+03,4.029954646272829955e+00
1.265000000000000000e+05,1.580435469017217429e+03,5.314052593210560893e+00
1.320000000000000000e+05,1.971839981154067118e+03,5.813939326607482805e+00
1.375000000000000000e+05,2.228855092143146521e+03,3.009698327903147508e+00
1.430000000000000000e+05,2.200558019190428695e+03,5.528386523676979358e+00
1.485000000000000000e+05,2.456279669263690266e+03,5.680457312598109709e+00
1.540000000000000000e+05,2.712686720954368866e+03,3.816732559171478911e+00
1.595000000000000000e+05,2.473176260146093227e+03,2.006390999019618260e+00
1.650000000000000000e+05,2.732855999432201770e+03,5.180850702390142004e+00
1.705000000000000000e+05,2.909082548873116593e+03,2.777303953393759350e+00
1.760000000000000000e+05,2.681423968497071655e+03,2.739879315032962559e+00
1.815000000000000000e+05,2.717232146881262452e+03,3.625255863680427737e+00
1.870000000000000000e+05,2.798851470213302036e+03,2.241203683160276849e+00
1.925000000000000000e+05,2.839062659667110438e+03,2.710964410533307056e+00
1.980000000000000000e+05,2.834838053237968779e+03,3.344578785490668782e+00
2.035000000000000000e+05,2.647884023210498981e+03,3.313773702381947572e+00
2.090000000000000000e+05,2.727477027487772375e+03,3.822142235519772058e+00
2.145000000000000000e+05,2.817729633317424032e+03,3.055166947356029006e+00
2.200000000000000000e+05,0.000000000000000000e+00,1.510797451623087539e+00
2.255000000000000000e+05,1.024660473108901215e+03,2.934674883419380542e+00
2.310000000000000000e+05,1.547794640473126492e+03,3.117875055020892905e+00
2.365000000000000000e+05,2.036811893911248490e+03,3.340043308338294548e+00
2.420000000000000000e+05,2.624390340033813573e+03,4.585662630164988762e+00
