timesteps,average_episode_return,std
0.000000000000000000e+00,0.000000000000000000e+00,1.712075584520716509e+00
1.250000000000000000e+03,3.865721107230779552e-01,1.959913199300838516e+00
2.500000000000000000e+03,1.927150797885104350e+00,1.613472917903838733e+00
3.750000000000000000e+03,3.538972463269918656e+00,1.916234411708453989e+00
5.000000000000000000e+03,8.990371978403324249e+00,1.341353031409833640e+00
6.250000000000000000e+03,6.723375627655906683e+00,2.901794364784972657e+00
7.500000000000000000e+03,8.189649764305759305e+00,2.162553044227967902e+00
8.750000000000000000e+03,1.107078103208486830e+01,2.232304463482538193e+00
1.000000000000000000e+04,9.381599186847276783e+00,2.273952656083074952e+00
1.125000000000000000e+04,1.200827071673916890e+01,2.933516836316034215e+00
1.250000000000000000e+04,8.137328944560817234e+00,2.486096740587189657e+00
1.375000000000000000e+04,1.153879745474988994e+01,2.068554990858179732e+00
1.500000000000000000e+04,1.374132722471468782e+01,4.028740545508530779e+00
1.625000000000000000e+04,1.196220560413662426e+01,2.896922304400610937e+00
1.750000000000000000e+04,1.465846354051381084e+01,2.817072296610942050e+00
1.875000000000000000e+04,1.354311117543792164e+01,3.461676854664117009e+00
2.000000000000000000e+04,1.570260262801109619e+01,3.852207669510420818e+00
2.125000000000000000e+04,1.816039472189401138e+01,3.386885294064679641e+00
2.250000000000000000e+04,1.734861909865711738e+01,3.263480371709476913e+00
2.375000000000000000e+04,1.719554655228144213e+01,3.140705697114117179e+00
2.500000000000000000e+04,1.891297880955177391e+01,3.301455356724133150e+00
2.625000000000000000e+04,2.228217527611435855e+01,2.712211902404211727e+00
2.750000000000000000e+04,2.342344497509871459e+01,3.597739079502949355e+00
2.875000000000000000e+04,2.190470713959137683e+01,3.630603707411976799e+00
3.000000000000000000e+04,2.795044033668535377e+01,2.421711300860938554e+00
3.125000000000000000e+04,2.963221898853809577e+01,2.593594127610395539e+00
3.250000000000000000e+04,2.864011786808142546e+01,2.435898538721749773e+00
3.375000000000000000e+04,3.038577631536131918e+01,2.294648248059057760e+00
3.500000000000000000e+04,3.154499369520766905e+01,2.335036359622005619e+00
3.625000000000000000e+04,3.042484885908083214e+01,3.476056348143355290e+00
3.750000000000000000e+04,3.318486513139316685e+01,3.091198625247828069e+00
3.875000000000000000e+04,3.490880116705781688e+01,3.179353075678541529e+00
4.000000000000000000e+04,3.507419529624737464e+01,2.220669761453530011e+00
4.125000000000000000e+04,3.401816536948862790e+01,2.990863193520726604e+00
4.250000000000000000e+04,3.471398924339163727e+01,2.643488796155023746e+00
4.375000000000000000e+04,3.716370617404280807e+01,1.632031415533495400e+00
4.500000000000000000e+04,3.797153419557636056e+01,1.873035322933914948e+00
4.625000000000000000e+04,3.831159728365909700e+01,2.820879777975731084e+00
4.750000000000000000e+04,3.622546423528141446e+01,2.502796721831295645e+00
4.875000000000000000e+04,3.996771747281302822e+01,1.683657418634914915e+00
5.000000000000000000e+04,3.995492791205634120e+01,3.078649255376619820e+00
5.125000000000000000e+04,4.105107561971760077e+01,1.779855014571296801e+00
5.250000000000000000e+04,3.927935217800390433e+01,2.656576675021336875e+00
5.375000000000000000e+04,4.303459485838715892e+01,1.823810044483861859e+00
5.500000000000000000e+04,4.245024118885550024e+01,3.074002016094554701e+00
5.625000000000000000e+04,4.435881828400352589e+01,2.009411191401765162e+00
5.750000000000000000e+04,4.173659163660653348e+01,2.928835269646446804e+00
5.875000000000000000e+04,4.477075504000553252e+01,2.247626411318965012e+00
6.000000000000000000e+04,4.427592820692083109e+01,1.510988450771605152e+00
6.125000000000000000e+04,4.330680822547743247e+01,1.861857349429724584e+00
6.250000000000000000e+04,4.458908409042562937e+01,2.311206157797966565e+00
6.375000000000000000e+04,4.308908454795131604e+01,2.494049961920906000e+00
6.500000000000000000e+04,4.469371798910533755e+01,2.413270730802945074e+00
6.625000000000000000e+04,4.510715578335243947e+01,1.973806448012368930e+00
6.750000000000000000e+04,4.526561255636097769e+01,2.849614134816481403e+00
6.875000000000000000e+04,4.613741763254476780e+01,2.731735091005583982e+00
7.000000000000000000e+04,4.716645592153825817e+01,3.159819242147389406e+00
7.125000000000000000e+04,4.418846254397973894e+01,3.940920461743048886e+00
7.250000000000000000e+04,4.716248293970185301e+01,3.931851018126397701e+00
7.375000000000000000e+04,4.253243744001297699e+01,2.700645189535725521e+00
7.500000000000000000e+04,0.000000000000000000e+00,1.263615225129561592e+00
7.625000000000000000e+04,6.318945646815840256e+00,2.108687408627271775e+00
7.750000000000000000e+04,6.415924813813602690e+00,1.825372326641313325e+00
7.875000000000000000e+04,7.575423755376160528e+00,2.186378867447191343e+00
8.000000000000000000e+04,1.462549974602055158e+01,2.205528390303396868e+00
8.125000000000000000e+04,1.063928532275892991e+01,2.165784117079408766e+00
8.250000000000000000e+04,1.425776531502194899e+01,2.178049264386640704e+00
8.375000000000000000e+04,1.479043787286595091e+01,2.344378533177718715e+00
8.500000000000000000e+04,1.971907864394500010e+01,4.375063778282301641e+00
8.625000000000000000e+04,1.876567423084398101e+01,2.671537010027991599e+00
8.750000000000000000e+04,1.746340450603270256e+01,3.833447975055503054e+00
8.875000000000000000e+04,1.934265225506965180e+01,3.191808013775936370e+00
9.000000000000000000e+04,2.141566204576471932e+01,1.608384522865549116e+00
9.125000000000000000e+04,2.458271005313345015e+01,4.247535026013704140e+00
9.250000000000000000e+04,2.485413850898088128e+01,2.981061407164733446e+00
9.375000000000000000e+04,2.609677585417118451e+01,2.943884298736268335e+00
9.500000000000000000e+04,2.594594418928409141e+01,6.404332031383294321e+00
9.625000000000000000e+04,2.476212124957940119e+01,6.719620930420278526e+00
9.750000000000000000e+04,2.972949650263058174e+01,6.263692961168303874e+00
9.875000000000000000e+04,2.575392663598890408e+01,8.154861425499882799e+00
