timesteps,average_episode_return,std
0.000000000000000000e+00,0.000000000000000000e+00,1.763772003454524793e+02
5.500000000000000000e+03,5.736248669393144155e+02,2.248047593980635099e+02
1.100000000000000000e+04,1.129525347079333187e+03,4.080998583069230108e+02
1.650000000000000000e+04,1.280884974850216395e+03,3.479518449038489507e+02
2.200000000000000000e+04,2.460498072436532311e+03,3.046858217571688101e+02
2.750000000000000000e+04,2.104609632514710484e+03,4.194289356545022542e+02
3.300000000000000000e+04,1.912273128545027248e+03,3.050817216454087202e+02
3.850000000000000000e+04,2.013698639096224042e+03,2.392557923547655037e+02
4.400000000000000000e+04,2.420684443071929309e+03,1.763925552299341746e+02
4.950000000000000000e+04,2.394122324074848621e+03,1.954740946299857285e+02
5.500000000000000000e+04,2.218978739988210236e+03,2.652835074937430591e+02
6.050000000000000000e+04,2.229537611735023347e+03,2.209888944588064703e+02
6.600000000000000000e+04,2.611430265644735755e+03,3.284311551980385389e+02
7.150000000000000000e+04,2.540917415065080149e+03,8.952846500639949454e+02
7.700000000000000000e+04,2.734166345585179442e+03,5.254533895226514915e+02
8.250000000000000000e+04,2.646006297307189016e+03,5.126630260210417873e+02
8.800000000000000000e+04,2.901415366747060943e+03,3.819926000615636781e+02
9.350000000000000000e+04,2.324219336291816035e+03,1.927466492696862588e+02
9.900000000000000000e+04,2.817609494022636682e+03,2.288970246246676084e+02
1.045000000000000000e+05,2.539830359011281416e+03,1.364247107909188799e+02
1.100000000000000000e+05,0.000000000000000000e+00,1.064356898876033171e+02
1.155000000000000000e+05,7.159997563545396133e+02,3.527356440190671947e+02
1.210000000000000000e+05,5.357736255433906081e+02,5.077295648742108938e+02
1.265000000000000000e+05,1.205516381367499207e+03,5.810039069448382634e+02
1.320000000000000000e+05,1.378822565037284448e+03,5.586802746076911035e+02
1.375000000000000000e+05,1.861727315957198925e+03,4.154495650207333597e+02
1.430000000000000000e+05,1.458614109421008152e+03,2.637148887093164831e+02
1.485000000000000000e+05,1.915925765503753610e+03,2.363281000494619377e+02
1.540000000000000000e+05,2.010073439559267626e+03,1.644369248664955308e+02
1.595000000000000000e+05,1.961660007335215596e+03,1.997983756066726357e+02
1.650000000000000000e+05,2.021872991296147575e+03,2.851165606596646285e+02
1.705000000000000000e+05,1.992692971225968904e+03,3.320764243404253762e+02
1.760000000000000000e+05,1.745871742295407785e+03,3.907364508697468750e+02
1.815000000000000000e+05,1.939835728953630223e+03,3.947799572696901009e+02
1.870000000000000000e+05,1.662858016787013639e+03,4.649540321445491600e+02
1.925000000000000000e+05,2.236153864271029761e+03,6.709264493569819479e+02
1.980000000000000000e+05,2.234067780039412355e+03,6.182885486746711194e+02
2.035000000000000000e+05,1.755155202498870267e+03,3.062557235306200596e+02
2.090000000000000000e+05,2.270022708823688390e+03,1.820362260333369306e+02
2.145000000000000000e+05,1.983712859311912325e+03,1.770789396609097821e+02
2.200000000000000000e+05,0.000000000000000000e+00,1.680184913659344375e+02
2.255000000000000000e+05,4.509163911295380558e+02,3.062093173840644340e+02
2.310000000000000000e+05,1.170311008828396325e+03,3.289975823302287949e+02
2.365000000000000000e+05,1.385735138480288697e+03,5.592259045195712588e+02
2.420000000000000000e+05,1.459752217246803411e+03,1.871922813842852236e+02
2.475000000000000000e+05,2.013095800646160797e+03,3.316652478033807938e+02
2.530000000000000000e+05,1.995204133856255567e+03,3.880122259910493767e+02
2.585000000000000000e+05,2.058703718929825300e+03,3.110957196657561212e+02
2.640000000000000000e+05,2.002985429183371707e+03,1.871611832408833607e+02
2.695000000000000000e+05,2.426190928875434565e+03,1.555861429033157037e+02
2.750000000000000000e+05,2.548234118101991044e+03,1.855263853781824821e+02
2.805000000000000000e+05,2.211170999528313587e+03,2.161801887207451500e+02
2.860000000000000000e+05,2.392756648562409737e+03,3.101418058080849960e+02
2.915000000000000000e+05,2.422243438212258297e+03,4.292234630630402421e+02
2.970000000000000000e+05,2.527955785700037268e+03,4.308550087597627680e+02
3.025000000000000000e+05,2.293575577125252494e+03,2.950155360003952296e+02
3.080000000000000000e+05,2.920112673070475921e+03,2.591296978839520762e+02
3.135000000000000000e+05,2.585559759023244624e+03,3.858110694778519019e+02
3.190000000000000000e+05,2.714254218447254971e+03,2.054678703419030228e+02
3.245000000000000000e+05,2.477082445580143485e+03,2.466797759149091860e+02
3.300000000000000000e+05,0.000000000000000000e+00,1.917075001999453718e+02
3.355000000000000000e+05,5.958903354300917954e+02,2.355236302008015343e+02
3.410000000000000000e+05,5.345837826823765226e+02,4.499819407097832595e+02
3.465000000000000000e+05,1.394663927740946747e+03,2.311387379195926144e+02
3.520000000000000000e+05,1.414231034232947650e+03,3.640004988008807914e+02
3.575000000000000000e+05,1.386227009160423449e+03,3.253541793827039328e+02
3.630000000000000000e+05,1.722266791534293361e+03,2.770097870078751612e+02
3.685000000000000000e+05,1.656402639587056683e+03,2.802597162632986851e+02
3.740000000000000000e+05,2.056821425595144774e+03,1.394607795065240907e+02
3.795000000000000000e+05,2.098592169349158667e+03,2.207398516292592205e+02
3.850000000000000000e+05,1.744631054232448832e+03,1.406354096692700466e+02
3.905000000000000000e+05,2.190690575574377362e+03,2.580078779749669593e+02
3.960000000000000000e+05,2.295499969594285176e+03,4.357284408478369073e+02
4.015000000000000000e+05,1.608053992885798380e+03,4.436456378544453969e+02
4.070000000000000000e+05,2.384128250968727116e+03,3.856858059599522335e+02
4.125000000000000000e+05,2.267744016040984661e+03,3.671505474370095499e+02
4.180000000000000000e+05,2.309492951395678119e+03,4.800163316767253150e+02
4.235000000000000000e+05,2.437577402822365912e+03,1.788220321942757778e+02
4.290000000000000000e+05,2.148038382078089398e+03,2.877643714888358204e+02
4.345000000000000000e+05,1.988626586890294675e+03,1.566734071989521908e+02
4.400000000000000000e+05,0.000000000000000000e+00,1.875761033138394396e+02
4.455000000000000000e+05,4.754740666207416098e+02,2.149083360749709755e+02
4.510000000000000000e+05,9.868919961896643827e+02,5.148309917924548245e+02
4.565000000000000000e+05,7.300367920179721750e+02,4.668927031826729603e+02
4.620000000000000000e+05,1.341059269705421457e+03,3.738554766722064642e+02
4.675000000000000000e+05,2.118051783534325750e+03,4.023670103881362934e+02
4.730000000000000000e+05,1.809072580975385335e+03,3.138802979632060897e+02
4.785000000000000000e+05,2.037128398439515422e+03,2.173509786138827167e+02
4.840000000000000000e+05,1.984095083734017635e+03,1.622150005799062171e+02
4.895000000000000000e+05,1.907029879669137244e+03,1.895582163149229018e+02
