timesteps,average_episode_return,std
0.000000000000000000e+00,0.000000000000000000e+00,4.187721009500461555e+00
5.500000000000000000e+03,6.008625321044694374e+02,2.279615337922009655e+00
1.100000000000000000e+04,6.931793828941796392e+02,7.801724647933860446e+00
1.650000000000000000e+04,1.081612516849540498e+03,5.995499086249497900e+00
2.200000000000000000e+04,1.277928772977969629e+03,7.128870912661803061e+00
2.750000000000000000e+04,1.620803147119839423e+03,6.494106772288071205e+00
3.300000000000000000e+04,1.389961890288468794e+03,7.459790847305892925e+00
3.850000000000000000e+04,1.633579651288964214e+03,5.563828221511798233e+00
4.400000000000000000e+04,1.697929350463432684e+03,2.538208836914868094e+00
4.950000000000000000e+04,1.931938125361461061e+03,4.988452503095219370e+00
5.500000000000000000e+04,1.892837329787922499e+03,3.668574461822998511e+00
6.050000000000000000e+04,1.998039966369279455e+03,3.043307114878896602e+00
6.600000000000000000e+04,2.054613605332610859e+03,5.807816067679605787e+00
7.150000000000000000e+04,1.675771596167114922e+03,6.395377321137759807e+00
7.700000000000000000e+04,1.990470293983027659e+03,6.581959978873747730e+00
8.250000000000000000e+04,2.077426965187616133e+03,6.075390905828740529e+00
8.800000000000000000e+04,2.115745474877737706e+03,5.279371741501474702e+00
9.350000000000000000e+04,2.579738308572102596e+03,7.856636705381977670e+00
9.900000000000000000e+04,2.257024692077957752e+03,7.801460366239463262e+00
1.045000000000000000e+05,2.364996499331580708e+03,3.601708818269380163e+00
1.100000000000000000e+05,0.000000000000000000e+00,5.376998013664657350e+00
1.155000000000000000e+05,5.025566773501683429e+02,8.087300731776341678e+00
1.210000000000000000e+05,9.658589675924587254e+02,4.863781756120220123e+00
1.265000000000000000e+05,7.310739399995314898e+02,4.696816382566682435e+00
1.320000000000000000e+05,8.675150673718241023e+02,1.177887281909892359e+01
1.375000000000000000e+05,8.294333431709098932e+02,5.684179134865619432e+00
1.430000000000000000e+05,9.815277765719381478e+02,7.770396837340464380e+00
1.485000000000000000e+05,1.665718639155907795e+03,6.659217683834242507e+00
1.540000000000000000e+05,1.107828094741698806e+03,6.122424299540055515e+00
1.595000000000000000e+05,1.440936832055524746e+03,4.809765069138700611e+00
1.650000000000000000e+05,1.662503443219979545e+03,4.639681325008839785e+00
1.705000000000000000e+05,1.580700457909755187e+03,3.563701941779413129e+00
1.760000000000000000e+05,1.627953652428406031e+03,5.944175773164256604e+00
1.815000000000000000e+05,1.583489990464474658e+03,1.110096551960007716e+01
1.870000000000000000e+05,1.819993572038747061e+03,1.036117350524681058e+01
1.925000000000000000e+05,1.352532069558590365e+03,8.180458326244473000e+00
1.980000000000000000e+05,1.573510872629201685e+03,6.981927630233338178e+00
2.035000000000000000e+05,1.646166292692153775e+03,1.058840727657921654e+01
2.090000000000000000e+05,1.289450497300057350e+03,1.048669612509052129e+01
2.145000000000000000e+05,1.525824632513527149e+03,6.633039243684422104e+00
2.200000000000000000e+05,0.000000000000000000e+00,3.030191920500990843e+00
2.255000000000000000e+05,6.652532180061427880e+02,4.647066900761871899e+00
2.310000000000000000e+05,5.232793782521674757e+02,4.273402085536014638e+00
2.365000000000000000e+05,1.114611654231110606e+03,7.884563520309536777e+00
2.420000000000000000e+05,9.226150848361095314e+02,7.120799800048452255e+00
2.475000000000000000e+05,1.547375590991705849e+03,4.361048433686023351e+00
2.530000000000000000e+05,1.251206842905720350e+03,6.297597168445579818e+00
2.585000000000000000e+05,1.639155728301355794e+03,4.530741815593271937e+00
2.640000000000000000e+05,2.093546967512975243e+03,2.815894700985828170e+00
2.695000000000000000e+05,1.767212055224460073e+03,2.062526373324949702e+00
2.750000000000000000e+05,1.911363569838157673e+03,2.634919066581501657e+00
2.805000000000000000e+05,1.448037254491186104e+03,4.516808984770650959e+00
2.860000000000000000e+05,1.807507989556007033e+03,5.269414337866478171e+00
2.915000000000000000e+05,1.865757700467662289e+03,5.318445469743347864e+00
2.970000000000000000e+05,1.702226230491948627e+03,6.865379864323501558e+00
3.025000000000000000e+05,1.811625496415577800e+03,7.850996182998590811e+00
3.080000000000000000e+05,1.549910235128647855e+03,6.143630345414084815e+00
3.135000000000000000e+05,1.686112732518748999e+03,8.815557830770130110e+00
3.190000000000000000e+05,1.541002839198762558e+03,8.752015953175193985e+00
3.245000000000000000e+05,1.490339456254547031e+03,6.603482734513792529e+00
3.300000000000000000e+05,0.000000000000000000e+00,3.923814016123299275e+00
3.355000000000000000e+05,1.452699069403994656e+02,3.876023367415239562e+00
3.410000000000000000e+05,6.172102646914199795e+02,1.013332111723703477e+01
3.465000000000000000e+05,1.121468010985357751e+03,6.290990625779436130e+00
3.520000000000000000e+05,1.128359323833735971e+03,1.330561903304419857e+01
3.575000000000000000e+05,9.109768797801624487e+02,4.469543570280771760e+00
3.630000000000000000e+05,1.088276599753053915e+03,5.248855511310891231e+00
3.685000000000000000e+05,1.091474191511789513e+03,7.192775821113373880e+00
3.740000000000000000e+05,1.288998132149395587e+03,3.818918413403162404e+00
3.795000000000000000e+05,1.685114486102604815e+03,4.070497656374897133e+00
3.850000000000000000e+05,1.711020505765230382e+03,3.102257589546248528e+00
3.905000000000000000e+05,1.316797830987305588e+03,6.089845840395209819e+00
3.960000000000000000e+05,1.174088003455834041e+03,6.871459222684561219e+00
4.015000000000000000e+05,1.681534591736569610e+03,8.566210772982046251e+00
4.070000000000000000e+05,1.029553657942635255e+03,1.077889502260147836e+01
4.125000000000000000e+05,1.618476073514681048e+03,1.267020520801504802e+01
4.180000000000000000e+05,1.057657714117749265e+03,8.495420217085039027e+00
4.235000000000000000e+05,1.606911772059080704e+03,6.771505194142442008e+00
4.290000000000000000e+05,1.574638797865620973e+03,4.840180626527967434e+00
4.345000000000000000e+05,1.450815755416791262e+03,4.765688558200555924e+00
4.400000000000000000e+05,0.000000000000000000e+00,3.567108592645282794e+00
4.455000000000000000e+05,4.156307015317552214e+02,3.030858220725652696e+00
4.510000000000000000e+05,6.414084848690536091e+02,5.845069781372875362e+00
4.565000000000000000e+05,7.786695838249879671e+02,6.407770115973741909e+00
4.620000000000000000e+05,1.379308547527053406e+03,1.148063082895493991e+01
4.675000000000000000e+05,9.881741130193349818e+02,2.725199675256478660e+00
4.730000000000000000e+05,1.033051139292407470e+03,5.235547142375226670e+00
4.785000000000000000e+05,1.508725680736286904e+03,4.120780542683785796e+00
4.840000000000000000e+05,1.906341520297549778e+03,5.805468163521164016e+00
