timesteps,average_episode_return,std
0.000000000000000000e+00,0.000000000000000000e+00,3.031514803462674212e+00
1.250000000000000000e+03,4.965249370078359981e+00,1.856349236565821403e+00
2.500000000000000000e+03,2.645154767024450182e-01,1.980419063417306891e+00
3.750000000000000000e+03,6.170254176978337668e+00,3.341392040414307818e+00
5.000000000000000000e+03,7.192430845907556325e+00,3.913424733979060210e+00
6.250000000000000000e+03,5.438721611822156632e+00,2.321389047757639990e+00
7.500000000000000000e+03,7.634545195524599315e+00,3.613303344322368105e+00
8.750000000000000000e+03,7.981685241100938910e+00,3.968099460537543699e+00
1.000000000000000000e+04,1.135730134787302603e+01,3.309639081368199509e+00
1.125000000000000000e+04,1.499606206626056171e+01,4.159462505989689696e+00
1.250000000000000000e+04,1.271789590784244695e+01,4.879870998653694336e+00
1.375000000000000000e+04,1.259398077633035662e+01,5.356963137472299685e+00
1.500000000000000000e+04,1.726341991175003088e+01,3.823200126902596363e+00
1.625000000000000000e+04,1.486405009961792700e+01,3.932878396240807373e+00
1.750000000000000000e+04,1.404781330088259672e+01,4.370090235752475571e+00
1.875000000000000000e+04,1.518429783218173235e+01,4.002973288019054721e+00
2.000000000000000000e+04,1.623561348925143832e+01,5.832828110966747914e+00
2.125000000000000000e+04,1.911212544202076558e+01,2.354645309218968752e+00
2.250000000000000000e+04,2.031739414927845999e+01,3.788117798673539482e+00
2.375000000000000000e+04,2.117277811033947899e+01,7.292700240725214833e+00
2.500000000000000000e+04,2.150760801740914374e+01,4.549348836340171509e+00
2.625000000000000000e+04,1.687561840848430705e+01,4.451150994809520256e+00
2.750000000000000000e+04,2.182470683529702171e+01,4.836681368179711171e+00
2.875000000000000000e+04,1.875276628769399423e+01,4.755784140037225605e+00
3.000000000000000000e+04,2.211181166174674573e+01,5.517030387775630373e+00
3.125000000000000000e+04,2.233264574676049818e+01,4.685300065557832738e+00
3.250000000000000000e+04,2.107967203174927917e+01,4.322645194654668011e+00
3.375000000000000000e+04,2.185524778363839360e+01,3.743629557825764120e+00
3.500000000000000000e+04,2.228614487668998834e+01,4.093007651036648653e+00
3.625000000000000000e+04,2.417119181810486594e+01,4.949510241270456135e+00
3.750000000000000000e+04,2.429401788439041709e+01,1.830900875013704798e+00
3.875000000000000000e+04,2.769366199833868336e+01,3.774600776143858027e+00
4.000000000000000000e+04,2.502005625107126718e+01,3.410465704177212398e+00
4.125000000000000000e+04,2.582198583624561294e+01,4.039937644464381528e+00
4.250000000000000000e+04,2.578471776449678288e+01,1.921309626403715720e+00
4.375000000000000000e+04,2.495438940697345487e+01,4.144874921609891238e+00
4.500000000000000000e+04,2.729391863422755193e+01,3.807922986206780713e+00
4.625000000000000000e+04,2.412838511481635351e+01,3.297555992468641062e+00
4.750000000000000000e+04,2.634375517573784364e+01,2.640767489920767375e+00
4.875000000000000000e+04,2.464870487327537418e+01,4.275177284318263382e+00
5.000000000000000000e+04,2.565947490360079897e+01,2.486195400466115757e+00
5.125000000000000000e+04,2.279471283331866260e+01,2.310620208259260622e+00
5.250000000000000000e+04,2.359161808563808194e+01,3.318665632670629861e+00
5.375000000000000000e+04,2.812728612191697053e+01,3.525512351301762770e+00
5.500000000000000000e+04,2.716217572943956071e+01,4.075729368277143827e+00
5.625000000000000000e+04,2.809183310597165928e+01,3.632622498631370878e+00
5.750000000000000000e+04,2.636827769969751856e+01,3.336006731761972599e+00
5.875000000000000000e+04,2.518954683117419791e+01,3.533864405843204715e+00
6.000000000000000000e+04,2.820604855392072352e+01,4.092727219681842499e+00
6.125000000000000000e+04,2.921838817046682024e+01,1.601040271138840732e+00
6.250000000000000000e+04,2.519799304546280183e+01,4.830594128308042023e+00
6.375000000000000000e+04,2.276860672878546765e+01,4.369913874232502771e+00
6.500000000000000000e+04,2.617224743823970456e+01,5.384175270823897463e+00
6.625000000000000000e+04,2.708803849973801192e+01,3.712268799762691085e+00
6.750000000000000000e+04,2.403305203175711213e+01,4.745493061505608345e+00
6.875000000000000000e+04,2.468547818788827186e+01,4.555952188112633472e+00
7.000000000000000000e+04,2.836889110967635830e+01,8.298897334920525282e+00
7.125000000000000000e+04,2.980910302143476898e+01,5.998812057884891580e+00
7.250000000000000000e+04,3.054784307097535390e+01,5.111449856141497605e+00
7.375000000000000000e+04,2.666406869088118725e+01,5.669115786256617717e+00
7.500000000000000000e+04,0.000000000000000000e+00,2.304290783984229485e+00
7.625000000000000000e+04,8.751680416156910614e-01,2.757095792959497249e+00
7.750000000000000000e+04,8.792720281493915380e-02,3.422855408519152043e+00
7.875000000000000000e+04,1.896386724391769141e+00,3.030930470931226584e+00
8.000000000000000000e+04,5.191650943694044784e+00,3.674081186807499844e+00
8.125000000000000000e+04,2.513528509241367281e+00,2.662419494723812896e+00
8.250000000000000000e+04,4.035831554557468337e+00,3.753757220350916857e+00
8.375000000000000000e+04,5.934822802028036470e+00,3.530667578292259190e+00
8.500000000000000000e+04,5.317197916344508002e+00,3.568473122965185151e+00
8.625000000000000000e+04,5.098351963238992646e+00,5.697934641251284127e+00
8.750000000000000000e+04,7.258379905564190437e+00,2.461158936457415791e+00
8.875000000000000000e+04,1.103430500977575512e+01,5.878482931770559361e+00
9.000000000000000000e+04,9.653052098550407578e+00,6.413628246300708824e+00
9.125000000000000000e+04,7.753586342860037561e+00,5.091463261610625679e+00
9.250000000000000000e+04,1.064826698352414880e+01,6.100904582020194589e+00
9.375000000000000000e+04,9.535084031753026323e+00,3.137626115124303450e+00
9.500000000000000000e+04,1.185555337368612250e+01,3.032079227972046542e+00
9.625000000000000000e+04,1.128331093274957908e+01,5.200426896473002714e+00
9.750000000000000000e+04,9.152340812536740700e+00,5.148857718653515825e+00
9.875000000000000000e+04,1.072906296870586296e+01,4.342240891252836299e+00
1.000000000000000000e+05,1.271079066038921823e+01,4.938535446907543758e+00
1.012500000000000000e+05,1.305019022740838786e+01,4.982744208336194802e+00
1.025000000000000000e+05,1.212010738966004553e+01,3.368355063057201004e+00
1.037500000000000000e+05,1.387616353866600605e+01,5.113273597206960730e+00
1.050000000000000000e+05,1.139090458175297016e+01,3.927558374363732785e+00
1.062500000000000000e+05,1.241499021728058594e+01,3.720908918720489567e+00
1.075000000000000000e+05,1.304204466717092714e+01,3.166391688148309402e+00
1.087500000000000000e+05,9.428916943320180266e+00,2.209456644677749715e+00
1.100000000000000000e+05,1.499792091880500777e+01,3.449065030999566517e+00
1.112500000000000000e+05,1.270800311401487548e+01,4.066085648290703070e+00
1.125000000000000000e+05,1.418308100993265874e+01,4.001302541321094530e+00
1.137500000000000000e+05,1.237668369660612555e+01,3.165113234617881854e+00
1.150000000000000000e+05,1.602889355461945087e+01,2.050523481499936462e+00
1.162500000000000000e+05,1.414760134149019954e+01,2.262704530832251315e+00
1.175000000000000000e+05,1.364584721949143287e+01,4.097724769504502262e+00
1.187500000000000000e+05,1.705746067248443509e+01,2.904903405824599272e+00
1.200000000000000000e+05,1.374544011621596340e+01,2.133170094332847988e+00
1.212500000000000000e+05,1.161537826979621357e+01,2.325880468799556233e+00
1.225000000000000000e+05,1.763301265123190475e+01,2.785416477041414485e+00
1.237500000000000000e+05,1.404050359695525430e+01,3.001444080722804664e+00
1.250000000000000000e+05,1.297598874267829494e+01,3.968716332159046623e+00
1.262500000000000000e+05,1.434525449535567176e+01,5.141691326979142218e+00
1.275000000000000000e+05,1.757634172394934069e+01,2.600294651103510990e+00
1.287500000000000000e+05,1.589656912132548250e+01,3.618282990048788506e+00
1.300000000000000000e+05,1.330471784369838772e+01,4.393546544782833685e+00
1.312500000000000000e+05,1.517843372793588230e+01,4.088882746580736693e+00
1.325000000000000000e+05,1.989308000823939437e+01,3.321070937900656883e+00
1.337500000000000000e+05,1.670684122224615109e+01,2.861136018343533038e+00
1.350000000000000000e+05,1.736230750061766415e+01,3.775234501859412450e+00
1.362500000000000000e+05,1.403106672402750910e+01,4.436978197069957552e+00
1.375000000000000000e+05,1.451451232731333718e+01,4.634012427982498572e+00
1.387500000000000000e+05,1.892020412225904735e+01,3.625812639530796577e+00
1.400000000000000000e+05,1.403805418391368498e+01,4.042923318360654328e+00
1.412500000000000000e+05,1.558856714903607887e+01,6.766803141295267388e+00
1.425000000000000000e+05,1.630900568637456871e+01,4.391775131873015603e+00
1.437500000000000000e+05,1.606382798175498294e+01,5.030770923748349333e+00
1.450000000000000000e+05,1.412639094662902117e+01,5.036356840383010791e+00
