timesteps,average_episode_return,std
0.000000000000000000e+00,1.209885259747249364e+02,5.836017232900722718e+01
3.750000000000000000e+03,2.535652866811294075e+02,8.714732648937149406e+01
7.500000000000000000e+03,4.205850845146554775e+02,8.468410494140739786e+01
1.125000000000000000e+04,6.177837516851219561e+02,1.118235073312961134e+02
1.500000000000000000e+04,7.928555838965177145e+02,1.215723278075995495e+02
1.875000000000000000e+04,9.633926809155767614e+02,1.464038176026054998e+02
2.250000000000000000e+04,1.072991829458184839e+03,1.244309393279769864e+02
2.625000000000000000e+04,1.165031961496957592e+03,1.092140120078552741e+02
3.000000000000000000e+04,1.227773414132442213e+03,1.178387634309689105e+02
3.375000000000000000e+04,1.277533587820654930e+03,1.316098561491756982e+02
3.750000000000000000e+04,1.298370359081036895e+03,1.114969458084156742e+02
4.125000000000000000e+04,1.348730713015634137e+03,1.186479456844734557e+02
4.500000000000000000e+04,1.360418089332879845e+03,1.371933468423726481e+02
4.875000000000000000e+04,1.360825791514000912e+03,1.373758519967759639e+02
5.250000000000000000e+04,1.376693630061804924e+03,1.193683805332989323e+02
5.625000000000000000e+04,1.402820740000520573e+03,1.163239776508719672e+02
6.000000000000000000e+04,1.391226655068931450e+03,1.212421969601670781e+02
6.375000000000000000e+04,1.418872428021553560e+03,1.224075991334234175e+02
6.750000000000000000e+04,1.158524606034481394e+03,1.127215765632703040e+02
7.125000000000000000e+04,9.385712080626479974e+02,1.183176790524931334e+02
7.500000000000000000e+04,7.026752666155434781e+02,7.047851190941736377e+01
7.875000000000000000e+04,5.484376731909155751e+02,8.261322606710439231e+01
8.250000000000000000e+04,3.916131629042539544e+02,9.872472699211482450e+01
8.625000000000000000e+04,5.597865564701705807e+02,1.191872696198944510e+02
9.000000000000000000e+04,6.754550213297852679e+02,1.376636455204132687e+02
9.375000000000000000e+04,8.151023212843844021e+02,1.452897995213174624e+02
9.750000000000000000e+04,9.123910341678800933e+02,1.127871037231873714e+02
1.012500000000000000e+05,9.884113893934195403e+02,1.442534742127983520e+02
1.050000000000000000e+05,1.034460653177947734e+03,1.470756665889138901e+02
1.087500000000000000e+05,1.083576700796011210e+03,1.250168084618652387e+02
1.125000000000000000e+05,1.141660316569787710e+03,1.023076758412976091e+02
1.162500000000000000e+05,1.161590522941211248e+03,1.448975994789638264e+02
1.200000000000000000e+05,1.184917301665197783e+03,1.131789936848499565e+02
1.237500000000000000e+05,1.232385248749152424e+03,1.138291553280405850e+02
1.275000000000000000e+05,1.254924511437585807e+03,1.295997562654287947e+02
1.312500000000000000e+05,1.243160978313699161e+03,1.090888768152530304e+02
1.350000000000000000e+05,1.243281095003085511e+03,1.186937272871522424e+02
1.387500000000000000e+05,1.265224821255962979e+03,1.309622732731878898e+02
1.425000000000000000e+05,1.003534216821563405e+03,1.313055695879591269e+02
1.462500000000000000e+05,8.362363459122449285e+02,1.399492474229755317e+02
1.500000000000000000e+05,6.934788584970144711e+02,6.137484010645177079e+01
1.537500000000000000e+05,5.606405483148317899e+02,7.560685493694239767e+01
1.575000000000000000e+05,4.346469380598006182e+02,1.013458193535133489e+02
1.612500000000000000e+05,6.176896307856068233e+02,1.054729126442438485e+02
1.650000000000000000e+05,7.287599095111263523e+02,1.103556079816479070e+02
1.687500000000000000e+05,8.349114309780517260e+02,1.284351623668470666e+02
1.725000000000000000e+05,9.141327334903734254e+02,1.223121677867463148e+02
1.762500000000000000e+05,1.012817991116025610e+03,1.049331182908712918e+02
1.800000000000000000e+05,1.054812548141728485e+03,1.061269857234017167e+02
1.837500000000000000e+05,1.091690876710264774e+03,1.222243322560753711e+02
1.875000000000000000e+05,1.121665956459095014e+03,1.177800031427557741e+02
1.912500000000000000e+05,1.175108645925660312e+03,1.240186620837150286e+02
1.950000000000000000e+05,1.207912778889150331e+03,1.030161609602285750e+02
1.987500000000000000e+05,1.271753621763794627e+03,1.096375920100683885e+02
2.025000000000000000e+05,1.294716303497521494e+03,1.175294163006295918e+02
2.062500000000000000e+05,1.303537608627668305e+03,1.011742917899192946e+02
2.100000000000000000e+05,1.325518474122982298e+03,1.085038996352650997e+02
2.137500000000000000e+05,1.366438412849839551e+03,1.083029192660412150e+02
2.175000000000000000e+05,1.361884270111705064e+03,1.279530502472554616e+02
2.212500000000000000e+05,1.295967520102722119e+03,1.056596044230007578e+02
2.250000000000000000e+05,7.960808622509116503e+02,7.158592002599156956e+01
2.287500000000000000e+05,5.569232831789515785e+02,8.310401641602356904e+01
2.325000000000000000e+05,4.006116697214987425e+02,9.272882195845799913e+01
2.362500000000000000e+05,5.913782755049535353e+02,8.789604821091012354e+01
2.400000000000000000e+05,7.597056771231020775e+02,1.172343957993524128e+02
2.437500000000000000e+05,8.747055072726185472e+02,1.230686663512638717e+02
2.475000000000000000e+05,9.936895952135993184e+02,1.382940665450466611e+02
2.512500000000000000e+05,1.093580274425291918e+03,1.278608091076775395e+02
2.550000000000000000e+05,1.171896600563713946e+03,1.206124570175406205e+02
2.587500000000000000e+05,1.190743846841186041e+03,1.427458715991909628e+02
2.625000000000000000e+05,1.235731852001329344e+03,1.269124806024689036e+02
2.662500000000000000e+05,1.289775355644375168e+03,1.288072940818592826e+02
2.700000000000000000e+05,1.310720774323978276e+03,1.231409627665714055e+02
2.737500000000000000e+05,1.295968876641533143e+03,1.330842238857940174e+02
2.775000000000000000e+05,1.340883987154818215e+03,1.191291547059780243e+02
2.812500000000000000e+05,1.356421686366379618e+03,1.159918654606060073e+02
2.850000000000000000e+05,1.359439925842769753e+03,1.124419947368231618e+02
2.887500000000000000e+05,1.375143977458769768e+03,1.211445406863283409e+02
2.925000000000000000e+05,1.120812943219337740e+03,9.973402073302017357e+01
2.962500000000000000e+05,8.910573938101605336e+02,1.319676253064768616e+02
3.000000000000000000e+05,7.293677030197312661e+02,7.775271596378775030e+01
3.037500000000000000e+05,5.742690004508193624e+02,8.571165126534762635e+01
3.075000000000000000e+05,4.708301857629111282e+02,7.299943281405970197e+01
3.112500000000000000e+05,6.421774209253286472e+02,9.355256628186864987e+01
3.150000000000000000e+05,8.147922097798875711e+02,1.249447145813441722e+02
3.187500000000000000e+05,9.042221444566115451e+02,1.354584328460742881e+02
3.225000000000000000e+05,1.022960895915244123e+03,1.288745372535635738e+02
3.262500000000000000e+05,1.089158431180028856e+03,1.174740588479102001e+02
3.300000000000000000e+05,1.159882854853696244e+03,1.032640792114842725e+02
