2026-04-01 22:57:53,168 DEBUG   HandlerThread:77992 [system_monitor.py:probe():210] {'os': 'Windows-10-10.0.26200-SP0', 'python': '3.8.20', 'heartbeatAt': '2026-04-01T21:57:53.037254', 'startedAt': '2026-04-01T21:57:52.083223', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'c:\\Users\\vamsi\\VamsiResearchProject\\METRA\\tests\\alternating_experiment.py', 'codePath': 'METRA\\tests\\alternating_experiment.py', 'git': {'remote': 'https://github.com/Vamsi-Bath/LifeLong-Metra.git', 'commit': '81aaa4ed4397d8355b3392a1b1b801799cf99439'}, 'email': 'vamsikrishnavishnumolakala@gmail.com', 'root': 'C:/Users/vamsi/VamsiResearchProject', 'host': 'VAMSI', 'username': 'vamsi', 'executable': 'c:\\Users\\vamsi\\anaconda3\\envs\\metra\\python.exe', 'cpu_count': 4, 'cpu_count_logical': 8, 'cpu_freq': {'current': 2419.0, 'min': 0.0, 'max': 2419.0}, 'cpu_freq_per_core': [{'current': 2419.0, 'min': 0.0, 'max': 2419.0}], 'disk': {'total': 475.4807777404785, 'used': 217.7796745300293}, 'memory': {'total': 15.701713562011719}}
2026-04-01 22:57:53,168 INFO    HandlerThread:77992 [system_monitor.py:probe():211] Finished collecting system info
2026-04-01 22:57:53,168 INFO    HandlerThread:77992 [system_monitor.py:probe():214] Publishing system info
2026-04-01 22:57:53,168 DEBUG   HandlerThread:77992 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2026-04-01 22:57:53,168 DEBUG   HandlerThread:77992 [system_info.py:_save_pip():67] Saving pip packages done
2026-04-01 22:57:53,168 DEBUG   HandlerThread:77992 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2026-04-01 22:57:53,947 INFO    Thread-16 :77992 [dir_watcher.py:_on_file_created():272] file/dir created: C:\Users\vamsi\VamsiResearchProject\wandb\run-20260401_225752-6y92cuee\files\conda-environment.yaml
2026-04-01 22:57:53,947 INFO    Thread-16 :77992 [dir_watcher.py:_on_file_created():272] file/dir created: C:\Users\vamsi\VamsiResearchProject\wandb\run-20260401_225752-6y92cuee\files\wandb-summary.json
2026-04-01 22:57:53,948 INFO    Thread-16 :77992 [dir_watcher.py:_on_file_created():272] file/dir created: C:\Users\vamsi\VamsiResearchProject\wandb\run-20260401_225752-6y92cuee\files\requirements.txt
2026-04-01 22:57:59,519 DEBUG   HandlerThread:77992 [system_info.py:_save_conda():86] Saving conda packages done
2026-04-01 22:57:59,525 INFO    HandlerThread:77992 [system_monitor.py:probe():216] Finished publishing system info
2026-04-01 22:57:59,535 DEBUG   HandlerThread:77992 [handler.py:handle_request():144] handle_request: status_report
2026-04-01 22:57:59,535 DEBUG   HandlerThread:77992 [handler.py:handle_request():144] handle_request: keepalive
2026-04-01 22:57:59,535 DEBUG   SenderThread:77992 [sender.py:send():369] send: files
2026-04-01 22:57:59,535 INFO    SenderThread:77992 [sender.py:_save_file():1354] saving file wandb-metadata.json with policy now
2026-04-01 22:57:59,545 DEBUG   HandlerThread:77992 [handler.py:handle_request():144] handle_request: stop_status
2026-04-01 22:57:59,547 DEBUG   SenderThread:77992 [sender.py:send_request():396] send_request: stop_status
2026-04-01 22:57:59,822 DEBUG   HandlerThread:77992 [handler.py:handle_request():144] handle_request: log_artifact
2026-04-01 22:57:59,908 DEBUG   SenderThread:77992 [sender.py:send():369] send: telemetry
2026-04-01 22:57:59,908 DEBUG   SenderThread:77992 [sender.py:send():369] send: config
2026-04-01 22:57:59,908 DEBUG   SenderThread:77992 [sender.py:send_request():396] send_request: log_artifact
2026-04-01 22:57:59,997 INFO    Thread-16 :77992 [dir_watcher.py:_on_file_modified():289] file/dir modified: C:\Users\vamsi\VamsiResearchProject\wandb\run-20260401_225752-6y92cuee\files\conda-environment.yaml
2026-04-01 22:57:59,997 INFO    Thread-16 :77992 [dir_watcher.py:_on_file_created():272] file/dir created: C:\Users\vamsi\VamsiResearchProject\wandb\run-20260401_225752-6y92cuee\files\wandb-metadata.json
2026-04-01 22:57:59,998 INFO    Thread-16 :77992 [dir_watcher.py:_on_file_created():272] file/dir created: C:\Users\vamsi\VamsiResearchProject\wandb\run-20260401_225752-6y92cuee\files\media\table\learning_curve_table_0_9b178f8a64c1e8f65384.table.json
2026-04-01 22:57:59,999 INFO    Thread-16 :77992 [dir_watcher.py:_on_file_created():272] file/dir created: C:\Users\vamsi\VamsiResearchProject\wandb\run-20260401_225752-6y92cuee\files\media\table
2026-04-01 22:57:59,999 INFO    Thread-16 :77992 [dir_watcher.py:_on_file_created():272] file/dir created: C:\Users\vamsi\VamsiResearchProject\wandb\run-20260401_225752-6y92cuee\files\media
2026-04-01 22:58:00,064 INFO    wandb-upload_0:77992 [upload_job.py:push():133] Uploaded file C:\Users\vamsi\AppData\Local\Temp\tmp621xyjf0wandb\9er5dhbm-wandb-metadata.json
2026-04-01 22:58:00,102 DEBUG   HandlerThread:77992 [handler.py:handle_request():144] handle_request: partial_history
2026-04-01 22:58:00,399 INFO    wandb-upload_1:77992 [upload_job.py:push():133] Uploaded file C:\Users\vamsi\AppData\Local\Temp\tmp621xyjf0wandb\yhi1t00d-media/table/learning_curve_table_0_9b178f8a64c1e8f65384.table.json
2026-04-01 22:58:01,131 DEBUG   HandlerThread:77992 [handler.py:handle_request():144] handle_request: poll_exit
2026-04-01 22:58:01,735 INFO    wandb-upload_0:77992 [upload_job.py:push():91] Uploaded file C:\Users\vamsi\AppData\Local\wandb\wandb\artifacts\staging\tmp1r_hj7u2
2026-04-01 22:58:02,741 INFO    SenderThread:77992 [sender.py:send_request_log_artifact():1414] logged artifact run-6y92cuee-learning_curve_table - {'id': 'QXJ0aWZhY3Q6MjY0MzUwMDE1MQ==', 'digest': 'ec4c43210de6b9ecdff81b659b063a51', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjk2OTk4NTIxNA==', 'latestArtifact': None}, 'version': 'latest'}
2026-04-01 22:58:02,741 DEBUG   SenderThread:77992 [sender.py:send():369] send: files
2026-04-01 22:58:02,742 INFO    SenderThread:77992 [sender.py:_save_file():1354] saving file media\table\learning_curve_table_0_9b178f8a64c1e8f65384.table.json with policy now
2026-04-01 22:58:02,742 DEBUG   SenderThread:77992 [sender.py:send():369] send: history
2026-04-01 22:58:02,742 DEBUG   SenderThread:77992 [sender.py:send_request():396] send_request: summary_record
2026-04-01 22:58:02,742 INFO    SenderThread:77992 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2026-04-01 22:58:02,742 DEBUG   SenderThread:77992 [sender.py:send():369] send: telemetry
2026-04-01 22:58:02,742 DEBUG   SenderThread:77992 [sender.py:send():369] send: exit
2026-04-01 22:58:02,742 INFO    SenderThread:77992 [sender.py:send_exit():574] handling exit code: 0
2026-04-01 22:58:02,742 INFO    SenderThread:77992 [sender.py:send_exit():576] handling runtime: 7
2026-04-01 22:58:02,742 INFO    SenderThread:77992 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2026-04-01 22:58:02,742 INFO    SenderThread:77992 [sender.py:send_exit():582] send defer
2026-04-01 22:58:02,742 DEBUG   SenderThread:77992 [sender.py:send_request():396] send_request: poll_exit
2026-04-01 22:58:02,748 DEBUG   HandlerThread:77992 [handler.py:handle_request():144] handle_request: defer
2026-04-01 22:58:02,748 INFO    HandlerThread:77992 [handler.py:handle_request_defer():170] handle defer: 0
2026-04-01 22:58:02,749 DEBUG   SenderThread:77992 [sender.py:send_request():396] send_request: defer
2026-04-01 22:58:02,749 INFO    SenderThread:77992 [sender.py:send_request_defer():598] handle sender defer: 0
2026-04-01 22:58:02,749 INFO    SenderThread:77992 [sender.py:transition_state():602] send defer: 1
2026-04-01 22:58:02,749 DEBUG   HandlerThread:77992 [handler.py:handle_request():144] handle_request: defer
2026-04-01 22:58:02,751 INFO    HandlerThread:77992 [handler.py:handle_request_defer():170] handle defer: 1
2026-04-01 22:58:02,752 DEBUG   SenderThread:77992 [sender.py:send_request():396] send_request: defer
2026-04-01 22:58:02,752 INFO    SenderThread:77992 [sender.py:send_request_defer():598] handle sender defer: 1
2026-04-01 22:58:02,752 INFO    SenderThread:77992 [sender.py:transition_state():602] send defer: 2
2026-04-01 22:58:02,752 DEBUG   HandlerThread:77992 [handler.py:handle_request():144] handle_request: defer
2026-04-01 22:58:02,752 INFO    HandlerThread:77992 [handler.py:handle_request_defer():170] handle defer: 2
2026-04-01 22:58:02,752 INFO    HandlerThread:77992 [system_monitor.py:finish():190] Stopping system monitor
2026-04-01 22:58:02,753 DEBUG   SystemMonitor:77992 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2026-04-01 22:58:02,753 INFO    HandlerThread:77992 [interfaces.py:finish():202] Joined cpu monitor
2026-04-01 22:58:02,753 DEBUG   SystemMonitor:77992 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2026-04-01 22:58:02,753 INFO    HandlerThread:77992 [interfaces.py:finish():202] Joined disk monitor
2026-04-01 22:58:02,753 DEBUG   SystemMonitor:77992 [system_monitor.py:_start():170] Publishing last batch of metrics
2026-04-01 22:58:02,753 INFO    HandlerThread:77992 [interfaces.py:finish():202] Joined memory monitor
2026-04-01 22:58:02,754 INFO    HandlerThread:77992 [interfaces.py:finish():202] Joined network monitor
2026-04-01 22:58:02,754 DEBUG   SenderThread:77992 [sender.py:send_request():396] send_request: defer
2026-04-01 22:58:02,754 INFO    SenderThread:77992 [sender.py:send_request_defer():598] handle sender defer: 2
