traj_id,t,trajEncPCA1,trajEncPCA2,skill_0,skill_1,skill_2,skill_3
0,0,0.0,0.0,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,1,0.1748759677491752,0.1492469979060637,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,2,0.4257653508246489,0.127836303329646,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,3,0.4471585649200115,0.4340779368524278,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,4,0.7212146869253726,0.2825900927870499,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,5,1.0435650694155398,0.5100731506517178,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,6,1.4119273946830184,0.8931897448339807,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,7,2.0763269020593587,0.9486782317606576,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,8,1.7089799777518286,1.5594279161564957,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,9,1.5722968498925196,1.9145981901390752,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,10,0.9071735870062116,2.1427919962832416,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,11,0.4193791163135151,2.29263144596499,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,12,0.4700270194057381,2.861001832200432,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,13,-0.2126228608861183,2.977317173328611,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,14,-0.0229157115802742,3.5430098430137345,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,15,0.8081805794342063,3.481977575047952,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,16,1.125979344584322,4.015318387274756,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,17,1.4085694414326675,4.6384702070437545,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,18,1.4465497458359249,5.13715493685956,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,19,1.2561732308166342,5.534652140243135,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,20,1.469098969323191,5.414377965247801,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,21,1.5920357548824529,5.662646517154481,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,22,1.5713004302164757,5.564028545104298,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,23,1.7359436504709496,5.977497925019085,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,24,1.6489323677964285,6.263706620937341,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,25,1.96461452714978,6.842647172287692,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,26,2.2235615674189004,6.982717934135474,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,27,2.469475249495124,6.941142191351308,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,28,2.932541051442126,6.903180935640032,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,29,3.0023394337570264,6.880450426600779,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,30,3.4526676684825865,6.710270838506842,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,31,3.918222714171337,6.19519824871135,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,32,3.605155413767704,5.77983064399416,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,33,3.729936568179998,5.433911891076535,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,34,3.4180911685504927,5.034631341026502,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,35,3.4536428854921315,5.166648984951958,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,36,3.341704205430029,5.135309338107725,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,37,3.002073308975814,4.992566479693604,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,38,2.3588414948471668,4.678279629212241,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,39,1.8656681935477109,4.542516869723995,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,40,1.3732706032132878,4.114956382948408,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,41,1.4330625007473607,3.3095217753379247,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,42,1.3228838090382924,3.189440511980546,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,43,1.3074189746182294,2.5460048835782687,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
0,44,1.2078601217749956,2.344325541315724,0.048891123404599,0.7523153322423688,0.8612347609428257,-0.5542892411471325
