timesteps,average_episode_return,std
0.000000000000000000e+00,0.000000000000000000e+00,6.571716929293774001e+01
4.000000000000000000e+03,1.373134556041376868e+02,1.840375704153930769e+02
8.000000000000000000e+03,3.834794559681259898e+02,1.625984430145838644e+02
1.200000000000000000e+04,6.723779112527649886e+02,1.731812337606212679e+02
1.600000000000000000e+04,8.614853514786748292e+02,2.058522253840642691e+02
2.000000000000000000e+04,1.031901847796358652e+03,1.549385581767946007e+02
2.400000000000000000e+04,1.089539739169563973e+03,2.617129349783628527e+02
2.800000000000000000e+04,1.386078751732978162e+03,2.105658209317697356e+02
3.200000000000000000e+04,1.236724183733261270e+03,2.003155130920808062e+02
3.600000000000000000e+04,1.339555002521611414e+03,1.173078626159222608e+02
4.000000000000000000e+04,1.314721439576335570e+03,1.402448235321463983e+02
4.400000000000000000e+04,1.305533841993358010e+03,1.695601947255183006e+02
4.800000000000000000e+04,1.394133163753266899e+03,1.691403192932851880e+02
5.200000000000000000e+04,1.521800053843855721e+03,1.717507626852197404e+02
5.600000000000000000e+04,1.323816923506951525e+03,1.826014385255219850e+02
6.000000000000000000e+04,1.224131787401513520e+03,1.302383958744756001e+02
6.400000000000000000e+04,1.361268873096264542e+03,2.469585292559881964e+02
6.800000000000000000e+04,1.549653499937243168e+03,1.282857065041631870e+02
7.200000000000000000e+04,1.371705558541013261e+03,1.272340755972745967e+02
7.600000000000000000e+04,1.512622018972279875e+03,1.536875561934924974e+02
8.000000000000000000e+04,1.638224407807142597e+03,1.347545543295392747e+02
8.400000000000000000e+04,1.555454815471018946e+03,1.402496862680260108e+02
8.800000000000000000e+04,1.282483304533806631e+03,1.626930103175432407e+02
9.200000000000000000e+04,1.524670186599720864e+03,1.841271364855170134e+02
9.600000000000000000e+04,1.428099040580793826e+03,1.864060970889103146e+02
1.000000000000000000e+05,1.471773447987633290e+03,1.027585309579989570e+02
1.040000000000000000e+05,1.371334880133987326e+03,1.777540067555115400e+02
1.080000000000000000e+05,1.517031374535798705e+03,1.920205432656695734e+02
1.120000000000000000e+05,1.579816993253411511e+03,1.462066560758884464e+02
1.160000000000000000e+05,1.447842945830903318e+03,9.466998747337808595e+01
1.200000000000000000e+05,0.000000000000000000e+00,1.279442212418051241e+02
1.240000000000000000e+05,1.404211877285808328e+02,9.951775715547337597e+01
1.280000000000000000e+05,6.484592317239499835e+02,1.243231972798861733e+02
1.320000000000000000e+05,6.214449848245023986e+02,1.913608960632022900e+02
1.360000000000000000e+05,7.034263680685038480e+02,1.444117810190525120e+02
1.400000000000000000e+05,9.635008773457874440e+02,1.856852892580909042e+02
1.440000000000000000e+05,8.936922548040599850e+02,2.326076901155538792e+02
1.480000000000000000e+05,9.995896275702513094e+02,2.300716291223153007e+02
1.520000000000000000e+05,9.814217913565453273e+02,2.516963701726096474e+02
1.560000000000000000e+05,1.174121508484626474e+03,1.948340298615941890e+02
1.600000000000000000e+05,1.177014112856824113e+03,2.002541645250890383e+02
1.640000000000000000e+05,1.348451558609657695e+03,2.702792070681828704e+02
1.680000000000000000e+05,1.213280222513976696e+03,2.317402463896706024e+02
1.720000000000000000e+05,1.185445834262417293e+03,2.104204357671771675e+02
1.760000000000000000e+05,1.141663358754260798e+03,2.466989618435806619e+02
1.800000000000000000e+05,1.318825154156756071e+03,2.010997399850880925e+02
1.840000000000000000e+05,1.197858928405081315e+03,1.312977957549705366e+02
1.880000000000000000e+05,1.274993312181541569e+03,1.287598572701572266e+02
1.920000000000000000e+05,1.227042505764920634e+03,1.723719529036877418e+02
1.960000000000000000e+05,1.450597957740216771e+03,1.592822272599200630e+02
2.000000000000000000e+05,1.194151585036733422e+03,1.921702106435395478e+02
2.040000000000000000e+05,1.140792844223987458e+03,1.251211963043934645e+02
2.080000000000000000e+05,1.307657406811008286e+03,1.475396721419267010e+02
2.120000000000000000e+05,1.275376478432526710e+03,1.736560106948369082e+02
2.160000000000000000e+05,1.264946439791596276e+03,1.283853725239079040e+02
2.200000000000000000e+05,1.389446352656697627e+03,1.459099058530571256e+02
2.240000000000000000e+05,1.377528010269972128e+03,1.408392659479319775e+02
2.280000000000000000e+05,1.366301717440383300e+03,1.925041080453677580e+02
2.320000000000000000e+05,1.498106750628313648e+03,1.190996117779189518e+02
2.360000000000000000e+05,1.248981383879160603e+03,2.091626506010361481e+02
2.400000000000000000e+05,0.000000000000000000e+00,8.687115852800769744e+01
2.440000000000000000e+05,2.607567125005114690e+02,1.008383049406592420e+02
2.480000000000000000e+05,6.253819796048966282e+02,1.047781910286282709e+02
2.520000000000000000e+05,5.050772913899504601e+02,1.337711438339893562e+02
2.560000000000000000e+05,8.881192291539229018e+02,1.041802236448275636e+02
2.600000000000000000e+05,1.139908247344696747e+03,1.640288675108066059e+02
2.640000000000000000e+05,1.286990986069386736e+03,2.077903541812685830e+02
2.680000000000000000e+05,1.266834968249930853e+03,2.927312246402276514e+02
2.720000000000000000e+05,1.233230125287821238e+03,2.426289177485895721e+02
2.760000000000000000e+05,1.500663365771284361e+03,1.629406137678587356e+02
2.800000000000000000e+05,1.608828075161526158e+03,1.617105585652850550e+02
2.840000000000000000e+05,1.287896514135969710e+03,1.994097362637771198e+02
2.880000000000000000e+05,1.513718252487376503e+03,2.029650606384254559e+02
2.920000000000000000e+05,1.578250194936391154e+03,2.334229188875985699e+02
2.960000000000000000e+05,1.586091296717865134e+03,1.519667281540476438e+02
3.000000000000000000e+05,1.409773837483117177e+03,2.165850468733239325e+02
3.040000000000000000e+05,1.602857091978279414e+03,1.366379952105628774e+02
3.080000000000000000e+05,1.592573855259072616e+03,1.145866530766243443e+02
3.120000000000000000e+05,1.560812293835323999e+03,1.594321041640595809e+02
3.160000000000000000e+05,1.682584557602354835e+03,1.145542933973871982e+02
3.200000000000000000e+05,1.695069401531991161e+03,1.671501916092605313e+02
3.240000000000000000e+05,1.562324889490037776e+03,1.909768065285205410e+02
3.280000000000000000e+05,1.768117045705920646e+03,9.403751042181133357e+01
3.320000000000000000e+05,1.503001308130573534e+03,1.365954333759123074e+02
3.360000000000000000e+05,1.824351073268412620e+03,1.782305031452483775e+02
3.400000000000000000e+05,1.503815383750845285e+03,1.085782260429337498e+02
