timesteps,average_episode_return,std
0.000000000000000000e+00,0.000000000000000000e+00,6.571716929293774001e+01
1.250000000000000000e+03,-6.094838060137131208e+01,1.597309627005974164e+02
2.500000000000000000e+03,3.976294986297213541e+01,1.290796323093046851e+02
3.750000000000000000e+03,2.245990705757005799e+02,1.299949668825604192e+02
5.000000000000000000e+03,3.419560946440063844e+02,1.495621356829477691e+02
6.250000000000000000e+03,4.657189127216428801e+02,1.109144189744932447e+02
7.500000000000000000e+03,4.960745010424884072e+02,1.872538401101986381e+02
8.750000000000000000e+03,7.801666803888819004e+02,1.523992004400876397e+02
1.000000000000000000e+04,6.296140257362114880e+02,1.481823499181361683e+02
1.125000000000000000e+04,7.396657845980450929e+02,8.950450907587462268e+01
1.250000000000000000e+04,7.282457915102651214e+02,1.112574465727659856e+02
1.375000000000000000e+04,7.369184521667827994e+02,1.408490003404303366e+02
1.500000000000000000e+04,8.464610278268518186e+02,1.480110864810352496e+02
1.625000000000000000e+04,9.970942512419989043e+02,1.591155332317229352e+02
1.750000000000000000e+04,8.232817128737777921e+02,1.797509792554079695e+02
1.875000000000000000e+04,7.483436552341188417e+02,1.365099776047264868e+02
2.000000000000000000e+04,9.103276425612316416e+02,2.756661532331683020e+02
2.125000000000000000e+04,1.123301583901738240e+03,1.521779604872538414e+02
2.250000000000000000e+04,9.694218215838292281e+02,1.596295825487782736e+02
2.375000000000000000e+04,1.133695417098328562e+03,2.023620674744763335e+02
2.500000000000000000e+04,1.281811537326730331e+03,1.842250781699582660e+02
2.625000000000000000e+04,1.220624672422322874e+03,1.964059547456800203e+02
2.750000000000000000e+04,9.682518918072055385e+02,2.297613533368901244e+02
2.875000000000000000e+04,1.230027074484968352e+03,2.578698189447229652e+02
3.000000000000000000e+04,1.152027561315198227e+03,2.546136887678301832e+02
3.125000000000000000e+04,1.213265864828101485e+03,1.348097815169425928e+02
3.250000000000000000e+04,1.129403599528209043e+03,2.210868021105350749e+02
3.375000000000000000e+04,1.290717052533405649e+03,2.241720998456071641e+02
3.500000000000000000e+04,1.368194213492426570e+03,1.591264007812450814e+02
3.625000000000000000e+04,1.250024007544336428e+03,9.570788170845241893e+01
3.750000000000000000e+04,1.171221906452038638e+03,2.221829031494046092e+02
3.875000000000000000e+04,1.203153000101508042e+03,1.339984356117920470e+02
4.000000000000000000e+04,1.512265309618646143e+03,1.379001064127012341e+02
4.125000000000000000e+04,1.327508844466695791e+03,1.820882280414442107e+02
4.250000000000000000e+04,1.284621536388436652e+03,1.214952663335064358e+02
4.375000000000000000e+04,1.446053716030692840e+03,1.415180234318205521e+02
4.500000000000000000e+04,1.298512979180971115e+03,1.639523507982373474e+02
4.625000000000000000e+04,1.343337667977594037e+03,1.527512301036825590e+02
4.750000000000000000e+04,1.277358461808984202e+03,1.600683820928090881e+02
4.875000000000000000e+04,1.432792391572252882e+03,1.205529633753960610e+02
5.000000000000000000e+04,1.406795117476552150e+03,1.223366170786779463e+02
5.125000000000000000e+04,1.555985839141947963e+03,1.652967209625599878e+02
5.250000000000000000e+04,1.403827728793842425e+03,1.437367824403460190e+02
5.375000000000000000e+04,1.363162922392873270e+03,1.339584543476999841e+02
5.500000000000000000e+04,1.309826418269452915e+03,1.629389419444893008e+02
5.625000000000000000e+04,1.480009424940018107e+03,1.390651483534473982e+02
5.750000000000000000e+04,1.354081453120668357e+03,9.574657850214009613e+01
5.875000000000000000e+04,1.427827186299748973e+03,9.948382463729618053e+01
6.000000000000000000e+04,1.377708159077171331e+03,1.413627384119749593e+02
6.125000000000000000e+04,1.600036057731397932e+03,1.384566459586726523e+02
6.250000000000000000e+04,1.343081236881007271e+03,1.762077743937363721e+02
6.375000000000000000e+04,1.289758029075505647e+03,1.200586237778866376e+02
6.500000000000000000e+04,1.457064013101652563e+03,1.465886631472772876e+02
6.625000000000000000e+04,1.425521810941810145e+03,1.764869069335573784e+02
6.750000000000000000e+04,1.416042714999440022e+03,1.317926949565440964e+02
6.875000000000000000e+04,1.541639387655177416e+03,1.495145123566737482e+02
7.000000000000000000e+04,1.530912071343568414e+03,1.426250574911024955e+02
7.125000000000000000e+04,1.520931301353542040e+03,1.912027771396197977e+02
7.250000000000000000e+04,1.654005917097822021e+03,1.154573632911245795e+02
7.375000000000000000e+04,1.406151133980956956e+03,1.974528613612738468e+02
7.500000000000000000e+04,0.000000000000000000e+00,9.875879074762981702e+01
7.625000000000000000e+04,2.650751751470597384e+01,9.949661478603556475e+01
7.750000000000000000e+04,2.152655707613476466e+02,9.456107121427172046e+01
7.875000000000000000e+04,-3.494295269608858234e+01,1.141532549014645639e+02
8.000000000000000000e+04,2.542671702915709204e+02,8.605012931710706425e+01
8.125000000000000000e+04,4.404251608213185705e+02,1.334900620506502662e+02
8.250000000000000000e+04,5.438207179522781871e+02,1.690172683707380088e+02
8.375000000000000000e+04,4.969539718044530900e+02,2.408596275558643640e+02
8.500000000000000000e+04,4.496771808722371588e+02,2.040443647908033427e+02
8.625000000000000000e+04,7.133614389695298996e+02,1.413342084762505522e+02
8.750000000000000000e+04,8.252399118299526890e+02,1.458413834865362730e+02
8.875000000000000000e+04,5.135472699307624680e+02,1.883112957140468211e+02
9.000000000000000000e+04,7.526118082389717756e+02,2.019149768650926262e+02
9.125000000000000000e+04,8.332004881301097612e+02,2.458428318898664884e+02
9.250000000000000000e+04,8.589857392340190927e+02,1.700653095336433580e+02
9.375000000000000000e+04,7.017824791799855575e+02,2.580797780841293729e+02
9.500000000000000000e+04,9.145984593428154312e+02,1.733927950522447361e+02
9.625000000000000000e+04,9.242462086211997985e+02,1.545281743268465391e+02
9.750000000000000000e+04,9.122972969796223879e+02,2.273975949831535672e+02
9.875000000000000000e+04,1.053528953088235767e+03,1.714754392274634824e+02
1.000000000000000000e+05,1.084949164046334772e+03,2.597839562535547770e+02
1.012500000000000000e+05,9.704954323726337861e+02,3.040419641651758411e+02
1.025000000000000000e+05,1.193852337783206622e+03,1.509765019608569503e+02
1.037500000000000000e+05,9.455241834364093165e+02,2.174798610025721359e+02
1.050000000000000000e+05,1.282856556512838097e+03,2.767603166063607887e+02
1.062500000000000000e+05,9.774884866122993117e+02,1.619371195281936764e+02
1.075000000000000000e+05,1.252654056622223152e+03,1.114108018459383658e+02
1.087500000000000000e+05,1.007777159603385712e+03,2.213655176268249534e+02
1.100000000000000000e+05,1.192078727886745128e+03,2.198516286255605792e+02
1.112500000000000000e+05,1.238756750237082770e+03,1.851095864628206868e+02
1.125000000000000000e+05,1.093130476554100824e+03,1.998726242339055830e+02
1.137500000000000000e+05,1.248805846237124570e+03,1.648485734871103148e+02
1.150000000000000000e+05,1.086230174231717001e+03,2.272630008766429341e+02
1.162500000000000000e+05,1.138125605092526030e+03,2.175620693752639738e+02
