timesteps,average_episode_return,std
0.000000000000000000e+00,0.000000000000000000e+00,6.571716929293774001e+01
2.500000000000000000e+03,3.293247122926405268e+01,1.733587734009383041e+02
5.000000000000000000e+03,2.090523460176082153e+02,1.486836323185967785e+02
7.500000000000000000e+03,4.536426445009873305e+02,1.561933510810359280e+02
1.000000000000000000e+04,6.175236561333069858e+02,1.847808567801982349e+02
1.250000000000000000e+04,7.766636466093028730e+02,1.391592616671889289e+02
1.500000000000000000e+04,8.330381335825367159e+02,2.359394275746731751e+02
1.750000000000000000e+04,1.135324533419705176e+03,1.908891317181193870e+02
2.000000000000000000e+04,9.964546751305020962e+02,1.827913696703541575e+02
2.250000000000000000e+04,1.112800732086245262e+03,1.077976421583531703e+02
2.500000000000000000e+04,1.103245161243235088e+03,1.297923134949047039e+02
2.750000000000000000e+04,1.110169247094175716e+03,1.580173644628555678e+02
3.000000000000000000e+04,1.215044936331126564e+03,1.586798927001933635e+02
3.250000000000000000e+04,1.358682390376293824e+03,1.621450126300445334e+02
3.500000000000000000e+04,1.176044038742073781e+03,1.734020007101499345e+02
3.750000000000000000e+04,1.090871070256207531e+03,1.243481101902911661e+02
4.000000000000000000e+04,1.241565089440246084e+03,2.369617915607273062e+02
4.250000000000000000e+04,1.442490642154547004e+03,1.236502038600726365e+02
4.500000000000000000e+04,1.276051518938266327e+03,1.231397628517353127e+02
4.750000000000000000e+04,1.427460138763502300e+03,1.492925538536777026e+02
5.000000000000000000e+04,1.562575064459500254e+03,1.313364526889804438e+02
5.250000000000000000e+04,1.488389509964029457e+03,1.370995791343467829e+02
5.500000000000000000e+04,1.223133157789747429e+03,1.594622287613024696e+02
5.750000000000000000e+04,1.472230320113791095e+03,1.808988701120965743e+02
6.000000000000000000e+04,1.381829975550662311e+03,1.835241949731861268e+02
6.250000000000000000e+04,1.431000390477848214e+03,1.013592330068098164e+02
6.500000000000000000e+04,1.335445551485721353e+03,1.756242196293336519e+02
6.750000000000000000e+04,1.485472884016784747e+03,1.899980771715178207e+02
7.000000000000000000e+04,1.552092124052513100e+03,1.448541270006951436e+02
7.250000000000000000e+04,1.423506128179444204e+03,9.390138795455024479e+01
7.500000000000000000e+04,0.000000000000000000e+00,1.279442212418051241e+02
7.750000000000000000e+04,4.856592147869206144e+01,9.374323010864047490e+01
8.000000000000000000e+04,4.949633749674944170e+02,1.136838964157671370e+02
8.250000000000000000e+04,4.289579500829380549e+02,1.725897140985591989e+02
8.500000000000000000e+04,4.887400761645800458e+02,1.296295562317522183e+02
8.750000000000000000e+04,7.388912603011782494e+02,1.667746754563797822e+02
9.000000000000000000e+04,6.679708418874760127e+02,2.097004691795920337e+02
9.250000000000000000e+04,7.789259154545710544e+02,2.085721857507106733e+02
9.500000000000000000e+04,7.699846237861170266e+02,2.296772902643786836e+02
9.750000000000000000e+04,9.745777505015042834e+02,1.790387154188872501e+02
1.000000000000000000e+05,9.909149879236956622e+02,1.853291312013588481e+02
1.025000000000000000e+05,1.176530715098377641e+03,2.518799181562694400e+02
1.050000000000000000e+05,1.055682582382493365e+03,2.174083481991461895e+02
1.075000000000000000e+05,1.041902290410962678e+03,1.986519517099328880e+02
1.100000000000000000e+05,1.011623220161168319e+03,2.342702987567908508e+02
1.125000000000000000e+05,1.201555723068887119e+03,1.920046116892125951e+02
1.150000000000000000e+05,1.092519598787785299e+03,1.259829373126130179e+02
1.175000000000000000e+05,1.180689997332768826e+03,1.241072215627710165e+02
1.200000000000000000e+05,1.142866950914503377e+03,1.668251315790222691e+02
1.225000000000000000e+05,1.375655503156492387e+03,1.547272341372699884e+02
1.250000000000000000e+05,1.127580162890807969e+03,1.872957385669899963e+02
1.275000000000000000e+05,1.081775375377836554e+03,1.223108857536823990e+02
1.300000000000000000e+05,1.255429277676236097e+03,1.446098077879535708e+02
1.325000000000000000e+05,1.229229395924908431e+03,1.706113325959485110e+02
1.350000000000000000e+05,1.224229662565080389e+03,1.264004906853690642e+02
1.375000000000000000e+05,1.353566062048086678e+03,1.439230009176232272e+02
1.400000000000000000e+05,1.345945401059498181e+03,1.391517784985557853e+02
1.425000000000000000e+05,1.338530245783650798e+03,1.904765487806904503e+02
1.450000000000000000e+05,1.473708865731523247e+03,1.179978446484507799e+02
1.475000000000000000e+05,1.227564984345876610e+03,2.074645167267296983e+02
1.500000000000000000e+05,0.000000000000000000e+00,8.687115852800769744e+01
1.525000000000000000e+05,1.480252493756479737e+02,9.498715298667255524e+01
1.550000000000000000e+05,4.370007008583374954e+02,9.581150803830857399e+01
1.575000000000000000e+05,2.688432032980306303e+02,1.206491187275803867e+02
1.600000000000000000e+05,6.246405981809255081e+02,9.351616650598596436e+01
1.625000000000000000e+05,8.642509900626764647e+02,1.473237931442665740e+02
1.650000000000000000e+05,1.009969252035397290e+03,1.873271461539351890e+02
1.675000000000000000e+05,9.960204124715959324e+02,2.653764464293638525e+02
